date,open,high,low,close,volume,amount
2021-03-09,26.3137840000,28.0053844000,22.0941807800,22.8835943000,26092326,682618355.2900
2021-03-10,22.2539430400,24.4624213400,18.6076044000,19.0023111600,18213688,406997640.2600
2021-03-11,17.9309642400,19.7353380000,17.3764952200,18.2692843200,12772159,247838920.2800
2021-03-12,17.8557820000,18.1001242800,16.8314239800,16.9629929000,10828334,199744239.5900
2021-03-15,17.1415507200,17.6678264000,16.5964794800,16.9254017800,7203189,131541114.4600
2021-03-16,17.0099818000,17.0193795800,16.3239438600,16.4273194400,7145254,126067163.3100
2021-03-17,16.7186506200,17.0569707000,16.4367172200,16.5306950200,5346678,94863128.8200
2021-03-18,16.5212972400,16.5212972400,15.8352593000,15.8352593000,6022716,102801895.2600
2021-03-19,15.6473037000,16.2017727200,15.6191103600,15.8540548600,4342124,73681504.0100
2021-03-22,15.9104415400,16.9066062200,15.9104415400,16.6340706000,6945372,122431593.7300
2021-03-23,16.5400928000,17.3483018800,16.2581594000,16.4461150000,6610591,117690191.1500
2021-03-24,16.3991261000,16.3991261000,15.6660992600,15.8070659600,4420521,75117881.5000
2021-03-25,15.8164637400,16.2205682800,15.6097125800,16.0702038000,2951697,50041956.7500
2021-03-26,16.2581594000,16.3897283200,15.9010437600,16.0514082400,2798642,47917693.9000
2021-03-29,15.9950215600,16.1171927000,15.7224859400,15.7976681800,2412991,40883242.8200
2021-03-30,15.8070659600,15.8728504200,15.3183814000,15.3747680800,3055014,50363840.9100
2021-03-31,15.5815192400,15.8164637400,15.3183814000,15.7036903800,2356897,39318649.3100
2021-04-01,15.8164637400,16.4837061200,15.5815192400,16.2205682800,4357812,74781993.9200
2021-04-02,16.3521372000,16.5964794800,16.0326126800,16.3333416400,3763019,65294754.7000
2021-04-06,16.4461150000,16.4555127800,16.0983971400,16.1641816000,2350865,40538431.1000
2021-04-07,16.2393638400,16.8596173200,15.7882704000,16.8032306400,5129488,89087657.2900
2021-04-08,16.7092528400,17.1885396200,16.4555127800,16.4649105600,5559427,99437854.5000
2021-04-09,16.4931039000,17.7618042000,16.1923749400,17.5268597000,8566898,155852957.1200
2021-04-12,18.1189198400,20.9570494000,18.1189198400,19.2466534400,14923726,308863264.2300
2021-04-13,18.6076044000,18.7861622200,17.4328819000,17.5738486000,9065390,174162064.1900
2021-04-14,17.7805997600,18.3162732200,17.1039596000,17.8087931000,6723110,127607599.7000
2021-04-15,17.4986663600,18.0155442600,17.2731196400,17.4798708000,4104679,76189243.4200
2021-04-16,17.3858930000,18.1471131800,16.8596173200,17.9027709000,5550400,103780285.2000
2021-04-19,17.9309642400,19.4346090400,17.6396330600,18.8049577800,7358401,145538663.3900
2021-04-20,18.4196488000,19.2654490000,17.7805997600,17.9121686800,5894543,115397656.5800
2021-04-21,17.5550530400,17.9779531400,17.1509485000,17.3295063200,3620633,67230653.4900
2021-04-22,17.2637218600,17.4892685800,17.1039596000,17.3952907800,2228643,41018314.9000
2021-04-23,17.4986663600,17.4986663600,16.6528661600,16.6528661600,2945011,53195298.5900
2021-04-26,16.5494905800,16.8972084400,16.1453860400,16.2581594000,2396820,42009468.8800
2021-04-27,16.3803305400,16.7938328600,16.0702038000,16.5212972400,1917920,33370410.5000
2021-04-28,16.5306950200,16.5306950200,16.0796015800,16.2111705000,1593580,27603124.6800
2021-04-29,16.3537944000,16.4678906400,16.0210137000,16.0495377600,1749602,29814308.6700
2021-04-30,16.0495377600,16.1446179600,15.4505325000,15.5075806200,1993563,32871793.8600
2021-05-06,15.7262650800,16.0590457800,15.5836447800,15.7547891400,1594214,26542510.9600
2021-05-07,15.8498693400,16.1160939000,15.6882330000,15.8498693400,1675053,28015107.6400
2021-05-10,15.9449495400,16.0495377600,15.4980726000,15.6121688400,1326016,21772165.4600
2021-05-11,15.5931528000,15.7452811200,15.4029924000,15.7452811200,1473556,24120402.6700
2021-05-12,15.6882330000,16.2587142000,15.4980726000,16.1256019200,1735909,29114604.6000
2021-05-13,15.9639655800,16.2016660800,15.5931528000,15.6121688400,1531594,25546934.7800
2021-05-14,15.8593773600,16.0305217200,15.5931528000,15.9069174600,1341165,22366462.2300
2021-05-17,15.8783934000,16.1446179600,15.6502009200,15.9924896400,1958542,32829360.2200
2021-05-18,15.9829816200,16.3252703400,15.8593773600,16.1541259800,1943149,33024211.2100
2021-05-19,16.1636340000,16.2301901400,15.8593773600,16.0305217200,1430285,24100196.4700
2021-05-20,15.9354415200,16.0400297400,15.6026608200,16.0019976600,1618850,26901836.7900
2021-05-21,16.0019976600,16.0019976600,15.5741367600,15.7928212200,1691818,27998990.6500
2021-05-24,15.7547891400,15.7547891400,15.5170886400,15.6597089400,963456,15839394.0500
2021-05-25,15.6597089400,15.8498693400,15.5646287400,15.7357731000,1288244,21252932.4300
2021-05-26,15.7928212200,15.9924896400,15.6882330000,15.9639655800,1921324,32001372.1900
2021-05-27,15.9544575600,16.2492061800,15.8688853800,16.1065858800,2267320,38385272.1500
2021-05-28,16.1636340000,16.4013345000,15.7833132000,15.8974094400,2135297,36101097.8600
2021-05-31,15.9829816200,16.1541259800,15.6882330000,16.1351099400,1852049,31012543.6600
2021-06-01,16.0685538000,16.8767355000,15.9924896400,16.8006713400,3133967,54741836.9600
2021-06-02,16.9147675800,17.4852487800,16.7531312400,16.8862435200,4627172,83304922.5200
2021-06-03,16.7911633200,17.0764039200,16.3157623200,16.5344467800,2898030,50727749.7100
2021-06-04,16.5154307400,16.8196873800,16.3442863800,16.4393665800,1820126,31759953.3500
2021-06-07,16.4393665800,16.5724788600,16.3633024200,16.5249387600,1466065,25382026.4400
2021-06-08,16.5249387600,16.6010029200,15.9829816200,16.1446179600,2280384,39000287.5400
