date,open,high,low,close,volume,amount
2016-12-29,1.6351632000,1.7838144000,1.6351632000,1.7838144000,8400,216648.0000
2016-12-30,1.9620582000,1.9620582000,1.9620582000,1.9620582000,1300,37063.0000
2017-01-03,2.1581952000,2.1581952000,2.1581952000,2.1581952000,2200,68992.0000
2017-01-04,2.3742900000,2.3742900000,2.3742900000,2.3742900000,2200,75900.0000
2017-01-05,2.6117190000,2.6117190000,2.6117190000,2.6117190000,4300,163185.0000
2017-01-06,2.8732350000,2.8732350000,2.8732350000,2.8732350000,9100,379925.0000
2017-01-09,3.1609026000,3.1609026000,3.1609026000,3.1609026000,21301,978354.0000
2017-01-10,3.4767864000,3.4767864000,3.4767864000,3.4767864000,24053,1215157.0000
2017-01-11,3.8243274000,3.8243274000,3.8243274000,3.8243274000,81600,4534512.0000
2017-01-12,4.1292000000,4.1292000000,3.5786400000,3.6013506000,10338169,562801408.0000
2017-01-13,3.5098200000,3.5910276000,3.3584160000,3.3652980000,7756837,389147920.0000
2017-01-16,3.2964780000,3.4946796000,3.2345400000,3.4134720000,5210411,256348006.0000
2017-01-17,3.3852558000,3.5827692000,3.2345400000,3.5153256000,6164461,305796752.0000
2017-01-18,3.4554522000,3.4747218000,3.2834022000,3.2951016000,3596739,176628761.0000
2017-01-19,3.2138940000,3.3357054000,3.1230516000,3.2077002000,3186033,149190768.0000
2017-01-20,3.1870542000,3.3694272000,3.1726020000,3.3068010000,2995369,143987353.0000
2017-01-23,3.3033600000,3.4754100000,3.2737674000,3.4217304000,3858267,190789451.0000
2017-01-24,3.3893850000,3.4471938000,3.3226296000,3.3274470000,2431051,119386060.0000
2017-01-25,3.3026718000,3.5703816000,3.2820258000,3.4967442000,3489660,175242000.0000
2017-01-26,3.5118846000,3.6681060000,3.4279242000,3.6240612000,4140716,213595926.0000
2017-02-03,3.6268140000,3.6268140000,3.4994970000,3.5084436000,2251660,116034453.0000
2017-02-06,3.5277132000,3.6612240000,3.5277132000,3.6591594000,2891573,151719790.0000
2017-02-07,3.6336960000,3.6591594000,3.5091318000,3.5456064000,2922136,152194793.0000
2017-02-08,3.5366598000,3.6770526000,3.5029380000,3.6522774000,3152700,165407712.0000
2017-02-09,3.6405780000,3.7644540000,3.6199320000,3.6543420000,3598890,193093366.0000
2017-02-10,3.6309432000,3.6921930000,3.6130500000,3.6371370000,3097229,164144803.0000
