date,open,high,low,close,volume,amount
2019-12-11,62.0264343200,68.2769420000,54.3399992000,54.7482530800,14117668,1191521950.0000
2019-12-12,56.3108800000,59.8303100000,52.4043127000,53.1222764200,7814990,621066451.0000
2019-12-13,52.6788282400,53.1433930000,49.3072143000,50.2644992600,5019991,363477466.0000
2019-12-16,49.1523593800,51.9467868000,48.7792998000,51.5948438000,3370465,241616010.0000
2019-12-17,54.3751935000,58.2817608000,54.3540769200,57.5849136600,6687591,538348395.0000
2019-12-18,59.0419576800,67.7490275000,58.8167141600,67.7490275000,7229045,636860462.0000
2019-12-19,70.1774342000,70.8813202000,62.3642996000,66.8691700000,5245068,494306914.0000
2019-12-20,65.3910094000,66.6861596400,62.6176985600,64.0536260000,2648327,241988129.0000
2019-12-23,63.3145457000,63.3145457000,58.0917115800,58.8800639000,3037621,260106925.0000
2019-12-24,59.2531234800,60.5341960000,58.6337038000,59.4994835800,2122847,179750797.0000
2019-12-25,61.2380820000,64.2295975000,60.7875949600,62.6388151400,3064009,271872744.0000
2019-12-26,65.3346985200,65.9400404800,59.8514265800,60.9635664600,2366973,211152193.0000
2019-12-27,59.8303100000,64.2155197800,59.8303100000,61.6815301800,1893149,167682594.0000
2019-12-30,61.2380820000,61.9419680000,57.1907375000,60.3582245000,1433795,121898910.0000
2019-12-31,59.6754550800,60.5341960000,58.0565172800,58.4225380000,1465600,122146932.0000
2020-01-02,58.7744810000,68.9808280000,58.7111312600,64.0817814400,3729501,334711111.0000
2020-01-03,63.3990120200,66.5383435800,62.6458540000,63.1808073600,2493542,228133731.0000
2020-01-06,64.0606648600,66.5805767400,62.5613876800,66.2215948800,2548465,235531411.0000
2020-01-07,65.4684368600,79.4687294000,64.7575120000,79.4687294000,2792943,286750135.0000
2020-01-08,81.6507760000,82.3546620000,73.9150688600,75.6184729800,1964731,215640831.0000
2020-01-09,76.3716310000,81.6437371400,74.0628849200,75.7240558800,1575263,172557378.0000
2020-01-10,76.3012424000,78.6944548000,72.2187036000,72.7818124000,1575905,165986357.0000
2020-01-13,73.9009911400,79.8206724000,71.3036518000,76.9347398000,2459739,264992376.0000
2020-01-14,76.5476025000,84.3818536800,75.2735688400,83.0515091400,3122543,352256490.0000
2020-01-15,83.9032112000,86.5779780000,79.5391180000,80.0670325000,2492962,291523234.0000
2020-01-16,80.0670325000,84.0651049800,78.6029496200,81.9112138200,2339389,271187939.0000
2020-01-17,81.6015039800,89.3864831400,81.5663096800,85.0998174000,2549354,310685955.0000
2020-01-20,85.1702060000,90.7731385600,79.1871750000,83.7694728600,2441721,292045829.0000
2020-01-21,80.9468900000,84.2833096400,78.1313460000,78.8352320000,1475874,169910364.0000
2020-01-22,77.0051284000,85.7685091000,74.6119160000,83.3401024000,1705076,196141732.0000
2020-01-23,81.6578148600,85.1631671400,74.6119160000,79.6658174800,1931311,219675111.0000
2020-02-03,66.2919834800,73.9080300000,63.7298384400,63.7298384400,2258078,219472242.0000
2020-02-04,66.1652840000,76.4772139000,65.4613980000,76.0196880000,2413756,243743136.0000
2020-02-05,76.7094962800,91.2236256000,74.3022061600,85.8740920000,3521294,414735522.0000
2020-02-06,86.2260350000,91.1954701600,84.1143770000,87.5000686600,2874874,355858524.0000
2020-02-07,87.6338070000,90.9913432200,82.7417993000,90.9772655000,3051483,379794206.0000
2020-02-10,94.4896566400,96.3619934000,84.3255428000,86.5779780000,2451402,310481383.0000
2020-02-11,85.9444806000,89.4568717400,82.0167967200,87.2396308400,1852367,225655399.0000
2020-02-12,85.5221490000,94.7149001600,84.5648640400,92.1809105600,2510750,319082718.0000
2020-02-13,90.8012940000,99.1001099400,90.2381852000,91.8641618600,2666916,359545418.0000
2020-02-14,90.4493510000,97.6219493400,89.8862422000,92.3216877600,1999889,265327082.0000
2020-02-17,93.6168380000,99.9518120000,91.5262965800,97.8823871600,1904599,260611428.0000
2020-02-18,97.8401540000,98.4595736800,93.8913535400,96.4253431400,1835782,249723200.0000
2020-02-19,95.0246100000,96.0804390000,88.7248303000,90.0974080000,1988982,260741143.0000
2020-02-20,90.8083328600,92.1949882800,85.2265168800,87.6478847200,1963582,245291404.0000
2020-02-21,86.9299210000,92.4202318000,86.5779780000,89.6750764000,1723019,219762701.0000
2020-02-24,90.0974080000,93.2860115800,87.3029805800,92.8847965600,1665457,214265380.0000
2020-02-25,90.2381852000,94.4403846200,85.2405946000,93.6168380000,2220649,284886173.0000
2020-02-26,97.1362680000,100.6627368600,86.5779780000,87.9646334200,3002320,408282627.0000
2020-02-27,86.2260350000,87.9857500000,80.0318382000,80.3837812000,2566446,303185712.0000
2020-02-28,75.3158020000,79.4616905400,75.3158020000,76.6883797000,2082259,227752488.0000
2020-03-02,78.1243071400,79.3631465000,74.6119160000,76.9488175200,2257785,247306302.0000
2020-03-03,80.2430040000,85.1350117000,78.1313460000,79.7291672200,2333949,271919863.0000
2020-03-04,77.9201802000,80.9398511400,76.7869237400,79.8206724000,1472951,164717033.0000
2020-03-05,81.5874262600,82.3898563000,75.3158020000,76.9840118200,1620444,179246139.0000
2020-03-06,76.1815817800,77.1459056000,74.7315766200,75.5903175400,766971,82827812.0000
2020-03-09,72.5424911600,74.0558460600,69.6847140000,69.7269471600,1637674,166256079.0000
2020-03-10,70.7405430000,74.1051180800,66.9114031600,74.1051180800,1970643,199035972.0000
2020-03-11,74.1895844000,76.7235740000,71.5570507600,71.5570507600,1744092,183596681.0000
2020-03-12,68.9808280000,71.7893331400,68.2769420000,70.5575326400,895217,88854722.0000
2020-03-13,66.8691700000,73.9080300000,65.8133410000,72.0849652600,1401406,140032178.0000
2020-03-16,72.1483150000,72.9718616200,66.9114031600,67.5730560000,1132305,112484062.0000
2020-03-17,68.9808280000,70.3674834200,65.4613980000,67.6786389000,931931,89801098.0000
2020-03-18,68.5725741200,71.9371492000,68.2769420000,68.6288850000,1314880,130298135.0000
2020-03-19,69.6635974200,71.0713694200,67.5941725800,70.3886000000,1210313,119997540.0000
2020-03-20,71.7822942800,71.9160326200,68.2839808600,69.2764601200,840500,83163386.0000
2020-03-23,66.7283928000,67.9883487400,61.9419680000,62.5050768000,1137773,104791155.0000
2020-03-24,64.7504731400,65.4613980000,60.5341960000,65.3206208000,1067160,96160669.0000
2020-03-25,67.2211130000,68.5233021000,65.6514472200,66.7987814000,911317,86994785.0000
2020-03-26,66.1652840000,66.7917425400,64.1099368800,65.4684368600,629298,58466311.0000
2020-03-27,66.4538772600,66.4538772600,63.2723125400,63.7720716000,550461,50410679.0000
2020-03-30,61.9419680000,62.6247374200,59.2108903200,61.7800742200,780794,67413621.0000
2020-03-31,62.6388151400,63.3497400000,60.8157504000,61.5196364000,483554,42965937.0000
