date,open,high,low,close,volume,amount
2015-04-24,12.9753796200,14.2848216000,12.9753796200,14.2848216000,21000,579337.0000
2015-04-27,15.7133037600,15.7133037600,15.7133037600,15.7133037600,6600,200376.0000
2015-04-28,17.2867044000,17.2867044000,17.2867044000,17.2867044000,10075,336505.0000
2015-04-29,19.0153748400,19.0153748400,19.0153748400,19.0153748400,8400,308616.0000
2015-04-30,20.9148420600,20.9148420600,20.9148420600,20.9148420600,36300,1466883.0000
2015-05-04,23.0058087000,23.0058087000,23.0058087000,23.0058087000,35400,1573530.0000
2015-05-05,25.3089774000,25.3089774000,25.3089774000,25.3089774000,102700,5022030.0000
2015-05-06,26.9134320000,26.9134320000,24.5843850000,24.7396548000,11865424,586878608.0000
2015-05-07,23.5492530000,24.0409407000,22.2656893200,22.3536755400,6866491,301667040.0000
2015-05-08,23.0368626600,24.5067501000,22.6176342000,24.4601691600,6747156,308955888.0000
2015-05-11,25.1019510000,26.9082563400,24.8431680000,26.9082563400,7412263,373817328.0000
2015-05-12,28.5696432000,29.5995995400,28.2280496400,29.5995995400,7255207,410711168.0000
2015-05-13,29.8946121600,32.5497257400,27.1825663200,32.5445500800,7413114,441614096.0000
2015-05-14,32.0890920000,35.8000402200,32.0890920000,35.8000402200,5164701,352028336.0000
2015-05-15,37.7823180000,39.3815969400,37.7823180000,39.3815969400,3888998,292251248.0000
2015-05-18,43.3202742000,43.3202742000,42.4404120000,43.3202742000,865095,72270016.0000
2015-05-19,47.6523016200,47.6523016200,40.9394706000,47.0985060000,8771483,765414128.0000
2015-05-20,48.6512040000,51.8083566000,45.4319434800,51.8083566000,4746984,461500400.0000
2015-05-21,54.3444300000,56.9891922600,50.7214680000,56.9891922600,4874908,517451984.0000
2015-05-22,61.9112449200,62.6875939200,59.5252656600,62.6875939200,5296191,632616400.0000
2015-05-25,63.1430520000,68.9553181800,62.6927695800,68.9553181800,4386320,562561104.0000
2015-05-26,73.4943720000,75.8492973000,73.4943720000,75.8492973000,2189411,318342080.0000
2015-05-27,83.4368148600,83.4368148600,80.7402960000,83.4368148600,1175120,189012201.0000
2015-05-28,91.7799787800,91.7799787800,75.0936509400,75.0936509400,2107401,347895024.0000
2015-05-29,67.5837682800,81.7754280000,67.5837682800,67.7493894000,10139111,1371748224.0000
2015-06-01,64.7733849000,64.7992632000,60.9744504600,60.9744504600,6092755,726047968.0000
2015-06-02,58.4849580000,60.3637225800,54.8775229800,55.1156033400,8495263,925290848.0000
2015-06-03,55.6383450000,57.4498260000,54.0028364400,56.5130315400,5426336,588510000.0000
2015-06-04,55.3226297400,55.3588593600,50.8612108200,51.7773026400,5111947,517322512.0000
2015-06-05,53.0453393400,54.0856470000,50.4937389600,52.3000443000,3815575,387733392.0000
2015-06-08,51.7566000000,52.2224094000,48.1853946000,48.5787447600,3629985,348644672.0000
2015-06-09,48.2164485600,50.7473463000,48.1750432800,49.5414175200,3397208,324809808.0000
2015-06-10,49.1118377400,53.1592038600,48.6201500400,51.8652888600,4015038,402098560.0000
2015-06-11,51.7566000000,54.2098628400,50.7784002600,53.2213117800,4085533,414513696.0000
2015-06-12,53.3092980000,54.3289030200,49.1739456600,49.5724714800,3719273,367208224.0000
2015-06-15,49.0083245400,49.0083245400,44.6141892000,44.6141892000,4270189,375335024.0000
2015-06-16,42.9579780000,45.3905382000,41.6640630000,43.7860836000,3869328,323803376.0000
2015-06-17,43.7860836000,46.4877781200,43.4755440000,45.9598608000,3199837,279262976.0000
2015-06-18,45.2973763200,45.8925772200,41.3638747200,41.3638747200,2464833,206940781.0000
2015-06-19,40.3701480000,43.7343270000,38.7553420800,40.2148782000,2410599,191746058.0000
2015-06-23,40.8877140000,44.2363660200,40.1165406600,44.2363660200,3057689,250145210.0000
2015-06-24,45.0282420000,45.8563476000,42.0211835400,43.8378402000,2807620,238859038.0000
2015-06-25,43.8378402000,44.2518930000,39.4644075000,40.6185796800,2833062,229984542.0000
2015-06-26,39.2832594000,39.2832594000,36.5556865800,36.5556865800,2157756,157591989.0000
2015-06-29,36.8506992000,37.4148461400,32.9016706200,32.9016706200,2389722,157487244.0000
2015-06-30,31.2351081000,35.5050276000,29.6099508600,34.3612067400,3161751,197801822.0000
2015-07-01,33.6314386800,35.4532710000,30.9245685000,30.9245685000,2675410,175386598.0000
2015-07-02,30.5363940000,31.3644996000,27.8346994800,27.8346994800,2389452,135732963.0000
2015-07-03,26.8720267200,29.3822218200,25.0553700600,26.3855146800,2742058,141442294.0000
2015-07-06,29.0251012800,29.0251012800,23.7511037400,25.6143413400,3126815,160486929.0000
2015-07-07,24.8431680000,24.8431680000,23.0523896400,23.0523896400,2299091,103898513.0000
2015-07-08,20.7492209400,21.5048673000,20.7492209400,20.7492209400,2787430,112104276.0000
2015-07-09,19.1395906800,22.8246606000,19.1395906800,22.8246606000,3474235,144412989.0000
2015-07-10,23.8080360000,25.1071266600,23.5026720600,25.1071266600,1918077,91432875.0000
2015-07-13,27.3171334800,27.6173217600,26.1474343200,27.6173217600,3889130,205649969.0000
2015-07-14,29.5012620000,30.3811242000,28.4661300000,30.3811242000,5628922,324129616.0000
2015-07-15,28.9836960000,29.7031127400,27.3430117800,27.3430117800,2615817,140795587.0000
2015-07-16,24.6102633000,28.2384009600,24.6102633000,26.8927293600,3909640,198792254.0000
2015-07-17,26.8927293600,29.5012620000,25.5677604000,28.3574411400,3523828,188496845.0000
2015-07-20,28.3005088800,28.9371150600,26.9134320000,27.5241598800,4749397,255593367.0000
2015-07-21,26.9082563400,30.1119898800,26.2198935600,29.8635582000,4775295,262949453.0000
2015-07-22,29.4909106800,31.4059048800,28.9940473200,31.3955535600,5364024,315316592.0000
2015-07-23,31.0539600000,34.5371791800,30.5363940000,34.5371791800,5170794,327938656.0000
2015-07-24,35.2462446000,37.1094822000,32.6998198800,33.2794938000,5670159,388248688.0000
2015-07-27,32.6584146000,34.1490046800,29.9515444200,29.9515444200,3809870,236771318.0000
2015-07-28,27.2498499000,30.4794617400,26.9548372800,27.2187959400,4106241,219394656.0000
2015-07-29,27.6897810000,29.6668831200,24.7707087600,29.5788969000,3588575,189083458.0000
2015-07-30,28.9836960000,30.7951770000,27.9485640000,27.9692666400,4041327,229544225.0000
2015-07-31,26.9134320000,28.9733446800,25.9300566000,27.4258223400,3587074,189342103.0000
2015-08-03,27.8864560800,27.8864560800,24.6827225400,24.8172897000,2923401,145073383.0000
2015-08-04,24.9001002600,27.2602012200,24.8431680000,27.1618636800,2634331,132543559.0000
2015-08-05,27.1670393400,28.0261989000,26.3958660000,27.1256340600,3538089,186500914.0000
2015-08-06,26.3958660000,26.9082563400,25.8006651000,26.3803390200,1993934,101519547.0000
2015-08-07,26.7167569200,28.3729681200,26.6546490000,28.2073470000,3817091,205287524.0000
2015-08-10,28.7300886600,30.9556224600,28.2073470000,30.5312183400,3558340,203172971.0000
2015-08-11,30.2517327000,31.4680128000,30.0188280000,30.4846374000,3843695,228546104.0000
2015-08-12,30.0291793200,30.7175421000,28.9215880800,28.9888716600,2483283,143082856.0000
2015-08-13,30.4742860800,30.4742860800,28.5541162200,30.3707728800,2390730,136833455.0000
2015-08-14,30.2258544000,31.3127430000,30.0188280000,30.4225294800,3051720,179707137.0000
2015-08-17,29.8894365000,30.5363940000,28.9008854400,29.3977488000,1880961,106776530.0000
2015-08-18,29.5116133200,29.9463687600,26.4579739200,26.4579739200,2386000,130047329.0000
2015-08-19,26.4476226000,26.9030806800,24.0098867400,26.9030806800,2407723,118517856.0000
2015-08-20,26.8616754000,26.8616754000,25.0346674200,25.2572208000,1654874,82954136.0000
2015-08-21,24.8431680000,25.1537076000,22.7677283400,23.2904700000,1983635,91793663.0000
2015-08-24,22.5503506200,22.5555262800,20.9614230000,20.9614230000,2335673,95125886.0000
2015-08-25,19.8072508200,20.8889637600,18.8652807000,18.9015103200,2219412,83736046.0000
2015-08-26,19.6675080000,20.7906262200,18.8911590000,19.8227778000,3462116,134756031.0000
2015-08-27,20.6974643400,21.0287065800,19.1499420000,20.6664103800,2503565,97608112.0000
2015-08-28,21.0649362000,22.7211474000,20.2885872000,22.1725274400,2816920,115808272.0000
2015-08-31,22.0276089600,22.0276089600,19.9780476000,19.9780476000,1553225,62713276.0000
2015-09-01,19.2016986000,19.6002244200,17.9802428400,17.9802428400,1631150,58447948.0000
2015-09-02,16.2515724000,19.0153748400,16.2515724000,16.9761648000,1623292,55121617.0000
2015-09-07,18.1148100000,18.6737812800,17.5972440000,18.5806194000,1872056,66322323.0000
2015-09-08,17.9802428400,20.4386813400,17.8870809600,20.4386813400,2421746,90318770.0000
2015-09-09,20.4593839800,22.0224333000,20.4593839800,21.3133678800,3088430,127060628.0000
2015-09-10,20.7026400000,21.8205825600,20.4852622800,20.9614230000,1767496,72253088.0000
2015-09-11,21.9344470800,21.9344470800,20.4904379400,21.3288948600,1380697,56362711.0000
2015-09-14,21.2616112800,21.4531107000,19.1965229400,19.1965229400,1496474,58034537.0000
2015-09-15,18.2442015000,18.6272003400,17.2763530800,17.8508513400,1845799,63551196.0000
2015-09-16,17.8819053000,19.6364540400,17.8612026600,19.6364540400,1885410,68276102.0000
2015-09-17,19.6675080000,20.6353564200,19.1499420000,19.2689821800,2385129,91591638.0000
2015-09-18,19.2689821800,20.1126147600,18.8963346600,19.8486561000,1947208,73364429.0000
2015-09-21,19.2016986000,21.5566239000,19.2016986000,21.4789890000,2486143,98926210.0000
2015-09-22,21.3651244800,22.4106078000,20.7958018800,21.3237192000,2474122,102915426.0000
2015-09-23,20.8165045200,22.1932300800,20.6508834000,21.9965550000,2695319,112346425.0000
2015-09-24,22.1466491400,23.0265113400,21.7377720000,21.9965550000,2711930,117411881.0000
2015-09-25,21.7895286000,21.9137444400,19.8124264800,20.5835998200,2376370,95307491.0000
2015-09-28,20.7750992400,21.8723391600,19.8848857200,21.8723391600,1829617,74181576.0000
2015-09-29,21.3651244800,21.7895286000,20.7129913200,21.4168810800,1308705,53693474.0000
2015-09-30,21.4789890000,21.6860154000,20.7026400000,21.5825022000,1424595,58808702.0000
2015-10-08,22.4106078000,23.0316870000,22.0379602800,22.7056204200,2814977,122427665.0000
2015-10-09,22.3588512000,22.7573770200,22.2605136600,22.6072828800,1521626,66218260.0000
2015-10-12,22.7211474000,24.8069383800,22.6124585400,24.4291152000,2997634,137009212.0000
2015-10-13,24.4291152000,24.5999119800,23.8183873200,24.5274527400,1965516,91927112.0000
2015-10-14,24.1858591800,24.8379923400,23.7045228000,23.9891841000,2411569,113134527.0000
2015-10-15,23.5492530000,25.9714618800,23.1973081200,25.6246926600,3252907,153215060.0000
2015-10-16,25.6246926600,26.1784882800,24.3773586000,26.1784882800,3273615,160386695.0000
2015-10-19,25.7230302000,26.0749750800,24.8431680000,25.6143413400,2479783,121844333.0000
2015-10-20,25.3089774000,26.1370830000,24.8379923400,25.8265434000,2370782,116985378.0000
2015-10-21,25.7333815200,25.7333815200,23.2438890600,23.2438890600,3157981,148762029.0000
2015-10-22,22.9851060600,24.1185756000,22.8660658800,24.0512920200,2391666,108657261.0000
2015-10-23,23.8597926000,24.7965870600,23.8597926000,24.6723712200,2168751,101926063.0000
2015-10-26,24.8845732800,25.1537076000,24.2738454000,25.1226536400,2880953,137825716.0000
2015-10-27,25.1226536400,25.1744102400,23.2904700000,25.1019510000,2587249,122383707.0000
2015-10-28,24.9415055400,26.2405962000,24.6154389600,24.8431680000,3101025,152040163.0000
2015-10-29,25.1019510000,25.4642472000,24.2583184200,24.9984378000,2174877,104484486.0000
2015-10-30,25.0864240200,25.3038017400,24.2013861600,24.9880864800,1984887,95330077.0000
2015-11-02,24.0098867400,27.4879302600,23.8235629800,26.4476226000,6194811,317701232.0000
2015-11-03,26.6546490000,29.0923848600,26.3130554400,29.0923848600,7660501,415134992.0000
2015-11-04,29.9153148000,30.4535834400,28.1969956800,30.2362057200,7048124,399637936.0000
2015-11-05,29.5581942600,32.0269840800,29.5323159600,31.2506350800,6720100,400993088.0000
