持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2021-12-13,138.05,1.365739041046,92300,12742015.0,0.03,,,
2021-12-14,139.66,1.166244114451,411800,57511988.0,0.14,319500.0,44714184.75,44769973.0
2021-12-15,136.18,-2.491765716741,320981,43711192.58,0.11,-90819.0,-12497684.3271,-13800795.42
2021-12-16,136.9,0.528711998825,323133,44236907.7,0.11,2152.0,296022.0184,525715.12
2021-12-17,133.1,-2.775748721695,288200,38359420.0,0.1,-34933.0,-4624311.7678,-5877487.7
2021-12-20,128.15,-3.719008264463,241600,30961040.0,0.08,-46600.0,-6042910.92,-7398380.0
2021-12-21,130.1,1.521654311354,287800,37442780.0,0.1,46200.0,5953202.64,6481740.0
2021-12-22,120.96,-7.025365103766,515200,62318592.0,0.18,227400.0,28121807.58,24875812.0
2021-12-23,124.54,2.959656084656,507700,63228958.0,0.17,-7500.0,-925533.0,910366.0
2021-12-28,124.25,1.345840130506,596400,74102700.0,0.21,88700.0,11007581.3,10873742.0
2021-12-29,122.07,-1.754527162978,628874,76766649.18,0.22,32474.0,3991863.2026,2663949.18
2021-12-30,121.02,-0.860162202015,771801,93403357.02,0.27,142927.0,17400590.4442,16636707.84
2021-12-31,120.01,-0.834572797885,1090701,130895027.01,0.38,318900.0,38208557.04,37491669.99
2022-01-04,116.0,-3.341388217649,1416958,164367128.0,0.5,326257.0,38304757.7219,33472100.99
2022-01-05,110.75,-4.525862068966,1790961,198348930.75,0.63,374003.0,41881940.5487,33981802.75
2022-01-06,109.4,-1.218961625282,2085454,228148667.6,0.73,294493.0,32153629.219,29799736.85
2022-01-07,106.15,-2.970749542962,2357754,250275587.1,0.83,272300.0,29293053.72,22126919.5
2022-01-10,105.6,-0.518134715026,2651532,280001779.2,0.93,293778.0,30831560.433,29726192.1
2022-01-11,106.14,0.511363636364,2360041,250494751.74,0.83,-291491.0,-30920286.7633,-29507027.46
2022-01-12,107.72,1.488599962314,2220441,239185904.52,0.78,-139600.0,-14915129.24,-11308847.22
2022-01-13,109.87,1.995915336056,1623841,178411410.67,0.57,-596600.0,-65297989.32,-60774493.85
2022-01-14,111.88,1.829434786566,1425041,159433587.08,0.5,-198800.0,-22485731.24,-18977823.59
2022-01-17,117.46,4.987486592778,1418026,166561333.96,0.5,-7015.0,-805139.61,7127746.88
2022-01-18,119.93,2.102843521199,1565446,187743938.78,0.55,147420.0,17515043.91,21182604.82
2022-01-19,117.73,-1.834403401984,1667046,196261325.58,0.58,101600.0,11981190.16,8517386.8
2022-01-20,119.15,1.206149664487,1503315,179119982.25,0.53,-163731.0,-19745811.2421,-17141343.33
2022-01-21,119.3,0.12589173311,1609263,191985075.9,0.56,105948.0,12560326.1064,12865093.65
2022-01-24,119.95,0.544844928751,1701026,204038068.7,0.6,91763.0,11029784.1318,12052992.8
2022-01-25,118.2,-1.458941225511,1676626,198177193.2,0.59,-24400.0,-2921443.72,-5860875.5
2022-01-26,118.71,0.431472081218,1665428,197702957.88,0.58,-11198.0,-1324696.5248,-474235.32
2022-01-27,116.34,-1.996461966136,1641807,191007826.38,0.58,-23621.0,-2808513.279,-6695131.5
2022-01-28,116.49,0.128932439402,1782207,207609293.43,0.63,140400.0,16414107.84,16601467.05
2022-02-07,120.21,3.193407159413,1683355,202356104.55,0.59,-98852.0,-11889967.986,-5253188.88
2022-02-08,116.01,-3.493885700025,1487868,172607566.68,0.52,-195487.0,-22562151.6537,-29748537.87
2022-02-09,118.04,1.749849150935,1501295,177212861.8,0.53,13427.0,1573980.075,4605295.12
2022-02-10,117.29,-0.635377838021,1445079,169493315.91,0.51,-56216.0,-6625769.5432,-7719545.89
2022-02-11,116.24,-0.895216983545,1435341,166844037.84,0.5,-9738.0,-1141732.7838,-2649278.07
2022-02-14,115.15,-0.937715072264,1510205,173900105.75,0.53,74864.0,8636715.3056,7056067.91
2022-02-15,116.54,1.207121146331,1554605,181173666.7,0.54,44400.0,5152757.64,7273560.95
2022-02-16,112.86,-3.157714089583,1493331,168537336.66,0.52,-61274.0,-6949157.8688,-12636330.04
2022-02-17,114.67,1.603756866915,1870573,214498605.91,0.66,377242.0,42618914.95,45961269.25
2022-02-18,112.7,-1.717973314729,1867765,210497115.5,0.66,-2808.0,-318805.1568,-4001490.41
2022-02-21,108.95,-3.327417923691,1922804,209489495.8,0.68,55039.0,6042533.6696,-1007619.7
2022-02-22,108.81,-0.128499311611,1979298,215367415.38,0.69,56494.0,6054840.4898,5877919.58
2022-02-23,113.98,4.751401525595,2772898,316054914.04,0.98,793600.0,90069076.48,100687498.66
2022-02-24,115.3,1.158097911914,3034786,349910825.8,1.07,261888.0,30334146.5856,33855911.76
2022-02-25,116.51,1.049436253252,3239457,377429135.07,1.14,204671.0,23941983.7709,27518309.27
2022-02-28,118.92,2.068491974938,3300182,392457643.44,1.16,60725.0,7177215.2725,15028508.37
2022-03-01,117.63,-1.084762865792,3351821,394274704.23,1.18,51639.0,6099521.2215,1817060.79
2022-03-02,116.95,-0.578083822154,3308565,386936676.75,1.17,-43256.0,-5023103.0,-7338027.48
2022-03-03,113.95,-2.565198802907,3217201,366600053.95,1.13,-91364.0,-10534068.1992,-20336622.8
2022-03-04,116.8,2.501096972356,3522501,411428116.8,1.24,305300.0,35867254.6,44828062.85
2022-03-07,113.37,-2.936643835616,2914241,330387502.17,1.03,-608260.0,-69489447.18,-81040614.63
2022-03-08,111.6,-1.561259592485,2808754,313456946.4,0.99,-105487.0,-11999114.6039,-16930555.77
2022-03-09,111.01,-0.528673835125,2818761,312910658.61,0.99,10007.0,1118035.0771,-546287.79
2022-03-10,104.92,-5.48599225295,2054094,215515542.48,0.72,-764667.0,-81663912.1989,-97395116.13
2022-03-11,104.96,0.03812428517,2751517,288799224.32,0.97,697423.0,72343548.3054,73283681.84
2022-03-14,100.47,-4.277820121951,3088204,310271855.88,1.09,336687.0,34352140.9413,21472631.56
2022-03-15,98.18,-2.279287349458,2917406,286430921.08,1.03,-170798.0,-17027501.6524,-23840934.8
2022-03-16,102.3,4.196374006926,3665415,374971954.5,1.29,748009.0,74610307.3068,88541033.42
2022-03-17,105.42,3.049853372434,3710120,391120850.4,1.31,44705.0,4717633.7105,16148895.9
