持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2017-03-16,103.99,0.609520123839,13907,1446188.93,0.01,,,
2017-03-17,101.62,-2.27906529474,12607,1281123.34,0.01,-1300.0,-133791.32,-165065.59
2017-03-20,100.82,-0.787246604999,21207,2138089.74,0.02,8600.0,859417.78,856966.4
2017-03-21,101.06,0.238048006348,12807,1294275.42,0.01,-8400.0,-848608.32,-843814.32
2017-03-22,99.88,-1.167623194142,14084,1406709.92,0.01,1277.0,126955.2536,112434.5
2017-03-23,102.0,2.122547056468,17984,1834368.0,0.02,3900.0,397514.91,427658.08
2017-03-24,101.18,-0.803921568627,9984,1010181.12,0.01,-8000.0,-809018.4,-824186.88
2017-03-27,99.42,-1.739474204388,5384,535277.28,0.0,-4600.0,-459439.26,-474903.84
2017-03-28,96.9,-2.534701267351,1984,192249.6,0.0,-3400.0,-335352.2,-343027.68
2017-03-29,92.35,-4.695562435501,11884,1097487.4,0.01,9900.0,930947.49,905237.8
2017-03-30,89.2,-3.410936654034,15584,1390092.8,0.02,3700.0,333401.45,292605.4
2017-03-31,89.24,0.044843049327,2884,257368.16,0.0,-12700.0,-1135899.43,-1132724.64
2017-04-05,90.55,1.467951591215,7684,695786.2,0.0,4800.0,431748.0,438418.04
2017-04-06,90.73,0.198785201546,5384,488490.32,0.0,-2300.0,-209177.41,-207295.88
2017-04-07,90.25,-0.52904221316,84,7581.0,0.0,-5300.0,-476622.11,-480909.32
2017-04-10,83.48,-7.501385041551,5484,457804.32,0.0,5400.0,462917.16,450223.32
2017-04-11,85.23,2.096310493531,30112,2566445.76,0.03,24628.0,2068764.314,2108641.44
2017-04-12,83.57,-1.947671007861,31234,2610225.38,0.04,1122.0,94340.2284,43779.62
2017-04-18,79.98,-3.440782325244,8509,680549.82,0.01,-22725.0,-1843686.0675,-1929675.56
2017-04-19,81.23,1.562890722681,8609,699309.07,0.01,100.0,8019.96,18759.25
2017-04-20,79.79,-1.772744060076,5232,417461.28,0.0,-3377.0,-270882.3403,-281847.79
2017-04-21,80.2,0.51384885324,3532,283266.4,0.0,-1700.0,-136075.99,-134194.88
2017-04-24,80.32,0.149625935162,3078,247224.96,0.0,-454.0,-36362.6306,-36041.44
2017-04-25,81.37,1.307270916335,6978,567799.86,0.0,3900.0,318117.54,320574.9
2017-04-26,82.4,1.26582278481,4891,403018.4,0.0,-2087.0,-171827.3014,-164781.46
2017-04-27,84.06,2.014563106796,13799,1159943.94,0.01,8908.0,733319.922,756925.54
2017-04-28,83.58,-0.5710206995,13699,1144962.42,0.01,-100.0,-8370.83,-14981.52
2017-05-04,81.86,-0.787783298994,9499,777588.14,0.01,-4200.0,-345124.92,-367374.28
2017-05-05,90.05,10.0048863914,14399,1296629.95,0.01,4900.0,427341.25,519041.81
2017-05-08,85.63,-4.908384230983,9199,787710.37,0.01,-5200.0,-452761.4,-508919.58
2017-05-09,87.1,1.716688076609,31399,2734852.9,0.04,22200.0,1897951.26,1947142.53
2017-05-10,86.5,-0.688863375431,39060,3378690.0,0.05,7661.0,678503.3599,643837.1
2017-05-11,87.64,1.317919075145,42960,3765014.4,0.05,3900.0,331730.1,386324.4
2017-05-12,88.38,0.844363304427,36160,3195820.8,0.04,-6800.0,-602228.4,-569193.6
2017-05-15,90.33,2.206381534284,39323,3552046.59,0.05,3163.0,282603.2958,356225.79
2017-05-16,94.1,4.173585741171,42223,3973184.3,0.05,2900.0,266363.26,421137.71
2017-05-17,94.0,-0.106269925611,42223,3968962.0,0.05,0.0,0.0,-4222.3
2017-05-18,96.05,2.18085106383,42223,4055519.15,0.05,0.0,0.0,86557.15
2017-05-19,93.05,-3.123373243103,43023,4003290.15,0.05,800.0,74623.2,-52229.0
2017-05-22,86.72,-6.802794196668,42957,3725231.04,0.05,-66.0,-5919.2892,-278059.11
2017-05-23,86.02,-0.807195571956,44657,3841395.14,0.05,1700.0,148332.31,116164.1
2017-05-24,83.71,-2.685421994885,51680,4326132.8,0.06,7023.0,586367.8275,484737.66
2017-05-25,84.52,0.967626328993,47480,4013009.6,0.06,-4200.0,-354288.06,-313123.2
2017-05-26,85.7,1.396119261713,39880,3417716.0,0.05,-7600.0,-647556.48,-595293.6
2017-05-31,87.38,1.96032672112,46580,4070160.4,0.06,6700.0,593797.55,652444.4
2017-06-01,78.74,-9.887846189059,28140,738581.2,0.03,-111600.0,-3029727.96,-3331579.2
2017-06-02,25.51,-2.372751626483,28040,715300.4,0.01,-100.0,-2486.33,-23280.8
2017-06-05,25.5,-0.039200313603,19140,488070.0,0.0,-8900.0,-228711.31,-227230.4
2017-06-06,25.49,-0.039215686275,14590,371899.1,0.0,-4550.0,-114753.73,-116170.9
2017-06-07,26.96,5.766967438211,20690,557802.4,0.0,6100.0,163001.76,185903.3
2017-06-08,26.44,-1.928783382789,1790,47327.6,0.0,-18900.0,-503777.61,-510474.8
2017-06-09,25.88,-2.118003025719,20690,535457.2,0.0,18900.0,489553.47,488129.6
2017-06-12,24.38,-5.795981452859,20690,504422.2,0.0,0.0,0.0,-31035.0
2017-06-13,24.3,-0.328137817884,23390,568377.0,0.01,2700.0,64082.34,63954.8
2017-06-14,24.0,-1.234567901235,26390,633360.0,0.01,3000.0,71962.2,64983.0
2017-06-15,26.4,10.0,19490,514536.0,0.0,-6900.0,-177272.04,-118824.0
2017-06-16,25.63,-2.916666666667,33490,858348.7,0.01,14000.0,362364.8,343812.7
2017-06-19,25.72,0.351150994928,31790,817638.8,0.01,-1700.0,-43665.18,-40709.9
2017-06-20,25.67,-0.194401244168,25190,646627.3,0.01,-6600.0,-171902.28,-171011.5
2017-06-21,25.3,-1.441371250487,28090,710677.0,0.01,2900.0,74060.2,64049.7
2017-06-22,24.63,-2.648221343874,34590,851951.7,0.01,6500.0,165723.35,141274.7
2017-06-23,24.37,-1.055623223711,15090,367743.3,0.0,-19500.0,-475308.6,-484208.4
2017-06-26,24.84,1.928600738613,26190,650559.6,0.01,11100.0,272896.83,282816.3
2017-06-27,24.95,0.442834138486,18690,466315.5,0.0,-7500.0,-187402.5,-184244.1
2017-06-28,24.2,-3.006012024048,37890,916938.0,0.01,19200.0,470040.96,450622.5
2017-06-29,24.22,0.082644628099,51290,1242243.8,0.02,13400.0,325796.88,325305.8
2017-06-30,23.98,-0.990916597853,52190,1251516.2,0.02,900.0,21465.9,9272.4
2017-07-03,24.44,1.918265221018,34590,845379.6,0.01,-17600.0,-427336.8,-406136.6
2017-07-04,24.45,0.040916530278,33490,818830.5,0.01,-1100.0,-26932.84,-26549.1
2017-07-05,25.01,2.290388548057,33890,847588.9,0.01,400.0,9938.08,28758.4
2017-07-06,24.71,-1.199520191923,34290,847305.9,0.01,400.0,9914.6,-283.0
2017-07-07,24.89,0.728450020235,39690,987884.1,0.01,5400.0,134907.66,140578.2
2017-07-10,24.04,-3.415026114906,13690,329107.6,0.0,-26000.0,-633011.6,-658776.5
2017-07-11,23.52,-2.16306156406,31590,742996.8,0.01,17900.0,426102.34,413889.2
2017-07-12,23.52,0.0,27390,644212.8,0.01,-4200.0,-97652.94,-98784.0
2017-07-13,23.06,-1.955782312925,17890,412543.4,0.0,-9500.0,-220703.05,-231669.4
2017-07-14,23.05,-0.043365134432,16690,384704.5,0.0,-1200.0,-27781.56,-27838.9
2017-07-17,20.75,-9.97830802603,17290,358767.5,0.0,600.0,12751.38,-25937.0
2017-07-18,20.6,-0.722891566265,17590,362354.0,0.0,300.0,6132.15,3586.5
2017-07-19,20.35,-1.21359223301,26290,535001.5,0.01,8700.0,176187.18,172647.5
2017-07-20,20.34,-0.04914004914,39790,809328.6,0.01,13500.0,276608.25,274327.1
2017-07-21,20.09,-1.229105211406,39490,793354.1,0.01,-300.0,-6052.59,-15974.5
2017-07-24,20.29,0.995520159283,42290,858064.1,0.01,2800.0,55648.04,64710.0
2017-07-25,20.53,1.182848693938,40090,823047.7,0.01,-2200.0,-44893.64,-35016.4
2017-07-26,20.12,-1.997077447638,25990,522918.8,0.01,-14100.0,-286239.87,-300128.9
2017-07-27,21.09,4.821073558648,33790,712631.1,0.01,7800.0,162752.46,189712.3
2017-07-28,20.71,-1.801801801802,38090,788843.9,0.01,4300.0,89429.68,76212.8
2017-07-31,20.71,0.0,35190,728784.9,0.01,-2900.0,-60434.55,-60059.0
2017-08-01,20.91,0.965717044906,35890,750459.9,0.01,700.0,14573.23,21675.0
2017-08-02,20.32,-2.821616451459,36190,735380.8,0.01,300.0,6155.46,-15079.1
2017-08-03,20.63,1.525590551181,53490,1103498.7,0.02,17300.0,358603.05,368117.9
2017-08-04,20.57,-0.290838584586,39790,818480.3,0.01,-13700.0,-284769.57,-285018.4
2017-08-07,20.8,1.118133203695,75890,1578512.0,0.03,36100.0,755573.0,760031.7
2017-08-08,21.16,1.730769230769,77190,1633340.4,0.03,1300.0,27230.84,54828.4
2017-08-09,21.04,-0.567107750473,59890,1260085.6,0.02,-17300.0,-364780.88,-373254.8
2017-08-10,20.56,-2.281368821293,39490,811914.4,0.01,-20400.0,-424048.68,-448171.2
2017-08-11,20.33,-1.118677042802,72590,1475754.7,0.03,33100.0,674637.58,663840.3
2017-08-14,20.94,3.000491883915,95890,2007936.6,0.04,23300.0,484001.58,532181.9
2017-08-15,21.2,1.241642788921,102190,2166428.0,0.04,6300.0,133268.31,158491.4
2017-08-16,23.32,10.0,74890,1746434.8,0.03,-27300.0,-625776.06,-419993.2
2017-08-17,24.75,6.132075471698,30021,743019.75,0.01,-44869.0,-1087965.5644,-1003415.05
2017-08-18,24.08,-2.707070707071,33321,802369.68,0.01,3300.0,79367.64,59349.93
2017-08-21,24.0,-0.332225913621,26021,624504.0,0.01,-7300.0,-174318.16,-177865.68
2017-08-22,24.2,0.833333333333,8421,203788.2,0.0,-17600.0,-429200.64,-420715.8
2017-08-24,23.0,-2.459711620017,52021,1196483.0,0.02,43600.0,1007325.68,992694.8
2017-08-25,24.46,6.347826086957,21221,519065.66,0.0,-30800.0,-746382.56,-677417.34
2017-08-28,24.96,2.04415372036,62721,1565516.16,0.02,41500.0,1044011.35,1046450.5
2017-08-29,24.83,-0.520833333333,79821,1981955.43,0.03,17100.0,424810.17,416439.27
2017-08-30,24.93,0.402738622634,71121,1773046.53,0.03,-8700.0,-217033.68,-208908.9
2017-08-31,24.88,-0.200561572403,105821,2632826.48,0.04,34700.0,862808.56,859779.95
2017-09-01,25.52,2.572347266881,77521,1978335.92,0.03,-28300.0,-705343.54,-654490.56
2017-09-04,26.9,5.407523510972,4121,110854.9,0.0,-73400.0,-1932152.24,-1867481.02
2017-09-05,26.58,-1.189591078067,3721,98904.18,0.0,-400.0,-10707.24,-11950.72
2017-09-06,27.3,2.708803611738,2921,79743.3,0.0,-800.0,-21341.04,-19160.88
2017-09-07,28.63,4.871794871795,2921,83628.23,0.0,0.0,0.0,3884.93
2017-09-08,28.64,0.034928396787,7386,211535.04,0.0,4465.0,126457.73,127906.81
2017-09-11,28.32,-1.117318435754,7386,209171.52,0.0,0.0,0.0,-2363.52
2017-09-12,27.84,-1.694915254237,5686,158298.24,0.0,-1700.0,-47119.24,-50873.28
2017-09-13,27.61,-0.826149425287,5686,156990.46,0.0,0.0,0.0,-1307.78
2017-09-14,28.99,4.998189061934,7486,217019.14,0.0,1800.0,51616.26,60028.68
2017-09-15,30.62,5.622628492584,5686,174105.32,0.0,-1800.0,-54205.02,-42913.82
2017-09-18,33.68,9.993468321359,7586,255496.48,0.0,1900.0,63215.09,81391.16
2017-09-19,37.05,10.00593824228,34186,1266591.3,0.01,26600.0,951279.84,1011094.82
2017-09-20,38.22,3.157894736842,84186,3217588.92,0.03,50000.0,1868465.0,1950997.62
2017-09-21,35.88,-6.122448979592,37686,1352173.68,0.01,-46500.0,-1709865.45,-1865415.24
2017-09-22,35.5,-1.059085841695,150486,5342253.0,0.06,112800.0,3996673.2,3990079.32
2017-09-25,33.91,-4.478873239437,168686,5720142.26,0.07,18200.0,636794.34,377889.26
2017-09-26,33.93,0.05897965202,322686,10948735.98,0.13,154000.0,5198732.0,5228593.72
2017-09-27,35.8,5.511346890657,222486,7964998.8,0.09,-100200.0,-3477601.32,-2983737.18
2017-09-28,33.1,-7.541899441341,91286,3021566.6,0.03,-131200.0,-4466966.4,-4943432.2
2017-09-29,34.19,3.293051359517,90786,3103973.34,0.03,-500.0,-17068.0,82406.74
2017-10-09,35.4,3.539046504826,90286,3196124.4,0.03,-500.0,-17934.85,92151.06
2017-10-10,34.67,-2.062146892655,89886,3116347.62,0.03,-400.0,-13762.92,-79776.78
2017-10-11,34.85,0.519180847995,87886,3062827.1,0.03,-2000.0,-70031.4,-53520.52
2017-10-12,36.11,3.615494978479,87886,3173563.46,0.03,0.0,0.0,110736.36
2017-10-13,35.29,-2.270839102742,87886,3101496.94,0.03,0.0,0.0,-72066.52
2017-10-16,31.76,-10.002833663927,87986,2794435.36,0.03,100.0,3281.36,-307061.58
2017-10-17,30.81,-2.991183879093,310986,9581478.66,0.13,223000.0,6956685.7,6787043.3
2017-10-18,30.38,-1.395650762739,387886,11783976.68,0.16,76900.0,2344819.42,2202498.02
2017-10-19,30.29,-0.296247531271,528486,16007840.94,0.22,140600.0,4245965.34,4223864.26
2017-10-20,30.91,2.046880158468,556386,17197891.26,0.23,27900.0,851284.8,1190050.32
2017-10-23,32.1,3.849886768036,468586,15041610.6,0.2,-87800.0,-2781609.36,-2156280.66
2017-10-24,32.35,0.778816199377,284286,9196652.1,0.12,-184300.0,-5892587.04,-5844958.5
2017-10-25,32.44,0.278207109737,210186,6818433.84,0.09,-74100.0,-2401440.21,-2378218.26
2017-10-26,33.3,2.651048088779,106786,3555973.8,0.04,-103400.0,-3485386.52,-3262460.04
2017-10-27,32.0,-3.903903903904,138686,4437952.0,0.05,31900.0,1039212.68,881978.2
2017-10-30,31.83,-0.53125,176386,5614366.38,0.07,37700.0,1198445.3,1176414.38
2017-10-31,34.15,7.288721332077,194386,6638281.9,0.08,18000.0,608788.8,1023915.52
2017-11-01,34.24,0.263543191801,204817,7012934.08,0.08,10431.0,356511.7611,374652.18
