持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2020-12-14,34.67,-0.086455331412,247400,8577358.0,0.06,,,
2020-12-15,33.76,-2.624747620421,24000,810240.0,0.0,-223400.0,-7609450.8,-7767118.0
2020-12-16,32.88,-2.60663507109,20400,670752.0,0.0,-3600.0,-119999.16,-139488.0
2020-12-17,33.22,1.034063260341,35000,1162700.0,0.0,14600.0,482585.48,491948.0
2020-12-18,35.95,8.217940999398,1125742,40470424.9,0.27,1090742.0,40365743.6392,39307724.9
2020-12-21,41.23,14.687065368567,2015250,83088757.5,0.49,889508.0,35388453.1244,42618332.6
2020-12-22,39.54,-4.098957070095,2291688,90613343.52,0.56,276438.0,11292796.3818,7524586.02
2020-12-23,42.8,8.244815376834,2307055,98741954.0,0.56,15367.0,635470.0143,8128610.48
2020-12-28,39.55,-5.631114292532,3103781,122754538.55,0.76,796726.0,31459841.5264,24012584.55
2020-12-29,39.95,1.011378002528,636796,25440000.2,0.15,-2466985.0,-99776468.2295,-97314538.35
2020-12-30,39.53,-1.051314142678,1529780,60472203.4,0.37,892984.0,35210537.7168,35032203.2
2020-12-31,40.31,1.973184922843,1503454,60604230.74,0.36,-26326.0,-1064415.4646,132027.34
2021-01-04,40.53,0.545770280327,1499600,60778788.0,0.36,-3854.0,-155698.1314,174557.26
2021-01-05,39.9,-1.554404145078,1005585,40122841.5,0.24,-494015.0,-19359114.0095,-20655946.5
2021-01-06,37.48,-6.065162907268,771684,28922716.32,0.18,-233901.0,-8898810.3252,-11200125.18
2021-01-07,35.77,-4.562433297759,721017,25790778.09,0.17,-50667.0,-1846447.3476,-3131938.23
2021-01-08,35.91,0.391389432485,1043766,37481637.06,0.25,322749.0,11645590.7925,11690858.97
2021-01-11,35.57,-0.946811473127,831649,29581754.93,0.2,-212117.0,-7628300.0359,-7899882.13
2021-01-12,36.05,1.349451785212,909649,32792846.45,0.22,78000.0,2796978.6,3211091.52
2021-01-13,35.75,-0.832177531207,994115,35539611.25,0.24,84466.0,2986937.3716,2746764.8
2021-01-14,38.12,6.629370629371,862999,32897521.88,0.21,-131116.0,-4936596.0696,-2642089.37
2021-01-15,36.51,-4.223504721931,382083,13949850.33,0.09,-480916.0,-17787592.0004,-18947671.55
2021-01-18,37.5,2.711585866886,686883,25758112.5,0.16,304800.0,11372392.8,11808262.17
2021-01-19,36.95,-1.466666666667,661483,24441796.85,0.16,-25400.0,-946442.1,-1316315.65
2021-01-20,37.07,0.324763193505,514820,19084377.4,0.12,-146663.0,-5480664.3133,-5357419.45
2021-01-21,37.0,-0.188831939574,706393,26136541.0,0.17,191573.0,7040231.1208,7052163.6
2021-01-22,35.29,-4.621621621622,368555,13006305.95,0.09,-337838.0,-12124769.3334,-13130235.05
2021-01-25,34.75,-1.530178520827,508085,17655953.75,0.12,139530.0,4898186.697,4649647.8
2021-01-26,33.98,-2.215827338129,312925,10633191.5,0.07,-195160.0,-6741041.076,-7022762.25
2021-01-27,34.23,0.735726898175,479414,16410341.22,0.11,166489.0,5643843.9088,5777149.72
2021-01-28,33.19,-3.038270522933,470241,15607298.79,0.11,-9173.0,-309130.1,-803042.43
2021-01-29,33.4,0.632720699006,452641,15118209.4,0.11,-17600.0,-583994.4,-489089.39
2021-02-01,33.96,1.676646706587,434038,14739930.48,0.1,-18603.0,-629090.2098,-378278.92
2021-02-02,33.02,-2.767962308598,296706,9797232.12,0.07,-137332.0,-4581766.3164,-4942698.36
2021-02-03,29.42,-10.902483343428,679381,19987389.02,0.16,382675.0,11732930.3025,10190156.9
2021-02-04,29.15,-0.917743031951,1084566,31615098.9,0.26,405185.0,11616248.765,11627709.88
2021-02-05,28.79,-1.234991423671,1008369,29030943.51,0.24,-76197.0,-2248489.6533,-2584155.39
2021-02-08,28.35,-1.528308440431,989866,28062701.1,0.24,-18503.0,-530092.447,-968242.41
2021-02-09,28.89,1.904761904762,1199835,34663233.15,0.29,209969.0,5997722.4912,6600532.05
2021-02-10,28.82,-0.242298373139,1019487,29381615.34,0.25,-180348.0,-5222030.4444,-5281617.81
2021-02-18,29.74,3.192227619709,753087,22396807.38,0.18,-266400.0,-7993465.2,-6984807.96
2021-02-19,31.26,5.110961667787,596293,18640119.18,0.14,-156794.0,-4810690.7904,-3756688.2
2021-02-22,31.38,0.383877159309,506796,15903258.48,0.12,-89497.0,-2841619.247,-2736860.7
2021-02-23,30.4,-3.123008285532,534196,16239558.4,0.13,27400.0,838829.08,336299.92
2021-02-24,31.05,2.138157894737,459343,14262600.15,0.11,-74853.0,-2345331.6225,-1976958.25
2021-02-25,30.33,-2.31884057971,445738,13519233.54,0.1,-13605.0,-415257.252,-743366.61
2021-02-26,29.61,-2.373887240356,485600,14378616.0,0.11,39862.0,1186803.3536,859382.46
2021-03-01,30.65,3.512326916582,763814,23410899.1,0.18,278214.0,8460487.74,9032283.1
2021-03-02,30.5,-0.489396411093,648514,19779677.0,0.15,-115300.0,-3535801.33,-3631222.1
2021-03-03,30.48,-0.065573770492,561114,17102754.72,0.13,-87400.0,-2647984.02,-2676922.28
2021-03-04,31.29,2.657480314961,683666,21391909.14,0.16,122552.0,3907778.8584,4289154.42
2021-03-05,31.84,1.757750079898,586020,18658876.8,0.14,-97646.0,-3003053.907,-2733032.34
2021-03-08,31.01,-2.606783919598,571389,17718772.89,0.14,-14631.0,-459833.3097,-940103.91
2021-03-09,30.89,-0.386971944534,591389,18268006.21,0.14,20000.0,628896.0,549233.32
2021-03-10,30.51,-1.230171576562,513680,15672376.8,0.12,-77709.0,-2357760.9981,-2595629.41
2021-03-11,30.84,1.081612586037,677536,20895210.24,0.16,163856.0,4981615.6544,5222833.44
2021-03-12,29.72,-3.631647211414,494444,14694875.68,0.12,-183092.0,-5494169.8084,-6200334.56
2021-03-15,28.3,-4.777927321669,553444,15662465.2,0.13,59000.0,1695170.3,967589.52
2021-03-16,28.4,0.353356890459,581444,16513009.6,0.14,28000.0,794763.2,850544.4
2021-03-17,28.72,1.12676056338,666516,19142339.52,0.16,85072.0,2443454.9984,2629329.92
2021-03-18,28.4,-1.114206128134,467344,13272569.6,0.11,-199172.0,-5676282.4968,-5869769.92
2021-03-19,28.13,-0.950704225352,746797,21007399.61,0.18,279453.0,7879456.788,7734830.01
2021-03-22,28.68,1.955207963029,662335,18995767.8,0.16,-84462.0,-2404126.368,-2011631.81
2021-03-23,31.08,8.36820083682,825656,25661388.48,0.2,163321.0,5183253.2486,6665620.68
2021-03-24,29.62,-4.697554697555,819131,24262660.22,0.2,-6525.0,-195696.495,-1398728.26
2021-03-25,29.93,1.046590141796,655137,19608250.41,0.16,-163994.0,-4961540.0736,-4654409.81
2021-03-26,30.27,1.135983962579,838037,25367379.99,0.2,182900.0,5478604.89,5759129.58
2021-03-29,30.09,-0.594648166501,625927,18834143.43,0.15,-212110.0,-6462312.948,-6533236.56
2021-03-30,29.62,-1.561980724493,622921,18450920.02,0.15,-3006.0,-89080.4052,-383223.41
2021-03-31,29.71,0.303848750844,581807,17285485.97,0.14,-41114.0,-1220378.6392,-1165434.05
2021-04-07,30.09,-1.634521085322,806238,24259701.42,0.19,224431.0,6717085.1714,6974215.45
2021-04-08,29.49,-1.994017946162,638342,18824705.58,0.15,-167896.0,-5002813.9016,-5434995.84
2021-04-09,29.14,-1.186842997626,740088,21566164.32,0.18,101746.0,2979194.1022,2741458.74
2021-04-12,28.9,-0.823610157859,592326,17118221.4,0.14,-147762.0,-4302637.3494,-4447942.92
2021-04-13,29.06,0.553633217993,605385,17592488.1,0.14,13059.0,378833.7546,474266.7
2021-04-14,29.39,1.135581555403,603760,17744506.4,0.14,-1625.0,-47530.275,152018.3
2021-04-15,28.89,-1.701258931609,630260,18208211.4,0.15,26500.0,766284.6,463705.0
2021-04-16,29.05,0.55382485289,635466,18460287.3,0.15,5206.0,150451.3176,252075.9
2021-04-19,29.66,2.09982788296,624466,18521661.56,0.15,-11000.0,-324128.2,61374.26
2021-04-20,29.13,-1.786918408631,549566,16008857.58,0.13,-74900.0,-2197213.97,-2512803.98
