持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2019-01-02,31.29,1.756097560976,128200,4011378.0,0.09,,,
2019-01-03,31.36,0.223713646532,279800,8774528.0,0.21,151600.0,4784374.72,4763150.0
2019-01-04,33.0,5.229591836735,326000,10758000.0,0.24,46200.0,1491326.76,1983472.0
2019-01-07,33.19,0.575757575758,302084,10026167.96,0.23,-23916.0,-792633.6384,-731832.04
2019-01-08,32.43,-2.289846339259,279700,9070671.0,0.21,-22384.0,-731289.7568,-955496.96
2019-01-09,32.65,0.678384212149,318430,10396739.5,0.24,38730.0,1271680.185,1326068.5
2019-01-10,32.0,-1.990811638591,325230,10407360.0,0.24,6800.0,220140.48,10620.5
2019-01-11,32.44,1.375,322230,10453141.2,0.24,-3000.0,-96770.7,45781.2
2019-01-14,32.69,0.77065351418,290140,9484676.6,0.22,-32090.0,-1058485.441,-968464.6
2019-01-15,35.07,7.28051391863,360040,12626602.8,0.27,69900.0,2410480.53,3141926.2
2019-01-16,34.43,-1.824921585401,363740,12523568.2,0.27,3700.0,127777.28,-103034.6
2019-01-17,33.8,-1.829799593378,311578,10531336.4,0.23,-52162.0,-1763717.1926,-1992231.8
2019-01-18,33.73,-0.207100591716,345884,11666667.32,0.26,34306.0,1148276.7096,1135330.92
2019-01-21,34.55,2.43107026386,292703,10112888.65,0.22,-53181.0,-1826070.6789,-1553778.67
2019-01-22,33.56,-2.865412445731,269293,9037473.08,0.2,-23410.0,-787268.936,-1075415.57
2019-01-23,33.35,-0.625744934446,255854,8532730.9,0.19,-13439.0,-447464.944,-504742.18
2019-01-24,33.87,1.559220389805,260872,8835734.64,0.19,5018.0,168860.718,303003.74
2019-01-25,33.21,-1.948627103632,260886,8664024.06,0.2,14.0,466.0264,-171710.58
2019-01-28,31.28,-5.81150255947,238479,7459623.12,0.18,-22407.0,-723795.3954,-1204400.94
2019-01-29,31.78,1.598465473146,323779,10289696.62,0.24,85300.0,2670990.37,2830073.5
2019-01-30,30.85,-2.9263687854,293140,9043369.0,0.22,-30639.0,-952885.1556,-1246327.62
2019-01-31,30.02,-2.690437601297,289140,8679982.8,0.22,-4000.0,-122384.0,-363386.2
2019-02-01,31.21,3.964023984011,324640,10132014.4,0.24,35500.0,1098497.8,1452031.6
2019-02-11,32.17,3.075937199616,331040,10649556.8,0.25,6400.0,203489.28,517542.4
2019-02-12,32.67,1.554243083618,105160,3435577.2,0.08,-225880.0,-7361496.964,-7213979.6
2019-02-13,34.0,4.071013161922,125421,4264314.0,0.09,20261.0,679768.7066,828736.8
2019-02-14,34.45,1.323529411765,136321,4696258.45,0.1,10900.0,373368.6,431944.45
2019-02-15,34.11,-0.986937590711,136998,4673001.78,0.1,677.0,23398.8802,-23256.67
2019-02-18,36.64,7.417179712694,242789,8895788.96,0.18,105791.0,3789825.0467,4222787.18
2019-02-19,36.22,-1.146288209607,309189,11198825.58,0.23,66400.0,2421003.76,2303036.62
2019-02-20,35.82,-1.104362230812,331209,11863906.38,0.25,22020.0,789353.142,665080.8
2019-02-21,35.48,-0.949190396427,407708,14465479.84,0.31,76499.0,2761522.1012,2601573.46
2019-02-22,36.74,3.551296505073,452008,16606773.92,0.34,44300.0,1606428.75,2141294.08
2019-02-25,38.3,4.24605334785,230608,8832286.4,0.17,-221400.0,-8335665.72,-7774487.52
2019-02-26,37.68,-1.618798955614,272108,10253029.44,0.2,41500.0,1589209.3,1420743.04
2019-02-27,37.88,0.530785562633,221161,8377578.68,0.16,-50947.0,-1953185.7072,-1875450.76
2019-02-28,37.29,-1.557550158395,212559,7926325.11,0.16,-8602.0,-321862.7544,-451253.57
2019-03-01,37.52,0.616787342451,222559,8350413.68,0.17,10000.0,373464.0,424088.57
2019-03-04,38.22,1.865671641791,247746,9468852.12,0.18,25187.0,968770.0997,1118438.44
2019-03-05,41.03,7.352171637886,249086,10219998.58,0.19,1340.0,52975.292,751146.46
2019-03-06,40.34,-1.681696319766,91848,3705148.32,0.07,-157238.0,-6295243.4632,-6514850.26
2019-03-07,40.38,0.099157164105,96448,3894570.24,0.07,4600.0,185673.02,189421.92
2019-03-08,39.16,-3.021297672115,111248,4356471.68,0.08,14800.0,596275.72,461901.44
2019-03-11,42.43,8.350357507661,114348,4851785.64,0.08,3100.0,127254.07,495313.96
2019-03-12,43.24,1.9090266321,107121,4631912.04,0.08,-7227.0,-312936.327,-219873.6
2019-03-13,41.6,-3.792784458834,214654,8929606.4,0.16,107533.0,4574453.82,4297694.36
2019-03-14,40.74,-2.067307692308,203393,8286230.82,0.15,-11261.0,-459625.5977,-643375.58
2019-03-15,41.3,1.374570446735,150167,6201897.1,0.11,-53226.0,-2192655.7152,-2084333.72
2019-03-18,41.66,0.871670702179,160867,6701719.22,0.12,10700.0,439195.41,499822.12
2019-03-19,42.1,1.056168987038,157936,6649105.6,0.12,-2931.0,-123682.9242,-52613.62
2019-03-20,41.59,-1.211401425178,211296,8787800.64,0.16,53360.0,2215315.104,2138695.04
2019-03-21,40.98,-1.466698725655,265796,10892320.08,0.2,54500.0,2252152.55,2104519.44
2019-03-22,40.8,-0.439238653001,312456,12748204.8,0.23,46660.0,1892856.22,1855884.72
2019-03-25,40.45,-0.857843137255,252917,10230492.65,0.19,-59539.0,-2427553.8775,-2517712.15
2019-03-26,38.9,-3.831891223733,216317,8414731.3,0.16,-36600.0,-1464172.02,-1815761.35
2019-03-27,39.06,0.411311053985,236517,9238354.02,0.18,20200.0,786737.48,823622.72
2019-03-28,37.88,-3.020993343574,248163,9400414.44,0.19,11646.0,449952.5268,162060.42
2019-03-29,40.15,5.992608236536,305363,12260324.45,0.23,57200.0,2229936.28,2859910.01
2019-04-01,42.05,4.732254047323,427343,17969773.15,0.32,121980.0,5107192.818,5709448.7
2019-04-02,41.86,-0.451843043995,579592,24261721.12,0.44,152249.0,6419259.3621,6291947.97
2019-04-03,42.91,2.508361204013,408207,17516162.37,0.31,-171385.0,-7320436.059,-6745558.75
2019-04-04,44.02,2.586809601491,415758,18301667.16,0.31,7551.0,332518.8564,785504.79
2019-04-08,42.91,-2.5215810995,433258,18591100.78,0.33,17500.0,756322.0,289433.62
2019-04-09,42.6,-0.722442321137,463172,19731127.2,0.35,29914.0,1285290.9068,1140026.42
2019-04-10,43.51,2.136150234742,399005,17360707.55,0.3,-64167.0,-2788312.818,-2370419.65
2019-04-11,41.8,-3.930131004367,414207,17313852.6,0.31,15202.0,645479.9604,-46854.95
2019-04-12,43.12,3.157894736842,650794,28062237.28,0.49,236587.0,10088116.9974,10748384.68
2019-04-15,41.72,-3.246753246753,380094,15857521.68,0.29,-270700.0,-11477896.56,-12204715.6
2019-04-16,42.85,2.708533077661,320834,13747736.9,0.24,-59260.0,-2500339.402,-2109784.78
2019-04-17,42.96,0.256709451575,384434,16515284.64,0.29,63600.0,2748938.28,2767547.74
2019-04-23,40.3,-4.252791636968,322354,12990866.2,0.24,-62080.0,-2537166.144,-3524418.44
2019-04-24,41.0,1.736972704715,343054,14065214.0,0.26,20700.0,841434.3,1074347.8
2019-04-25,39.44,-3.80487804878,315774,12454126.56,0.24,-27280.0,-1100169.664,-1611087.44
2019-04-26,39.12,-0.811359026369,384274,15032798.88,0.29,68500.0,2686542.6,2578672.32
2019-04-29,37.6,-3.885480572597,321854,12101710.4,0.24,-62420.0,-2403850.378,-2931088.48
2019-04-30,37.81,0.558510638298,366554,13859406.74,0.28,44700.0,1691027.82,1757696.34
2019-05-06,34.03,-9.997355197038,319094,10858768.82,0.24,-47460.0,-1653757.938,-3000637.92
2019-05-07,33.3,-2.145166029974,294468,9805784.4,0.22,-24626.0,-822766.973,-1052984.42
2019-05-08,32.99,-0.930930930931,309458,10209019.42,0.23,14990.0,495295.083,403235.02
2019-05-09,32.89,-0.30312215823,289195,9511623.55,0.22,-20263.0,-669809.6754,-697395.87
2019-05-14,34.44,-0.376048597049,320835,11049557.4,0.24,31640.0,1096813.256,1537933.85
2019-05-15,35.51,3.106852497096,273635,9716778.85,0.2,-47200.0,-1681230.96,-1332778.55
2019-05-16,35.5,-0.028161081386,378935,13452192.5,0.29,105300.0,3734443.44,3735413.65
2019-05-17,34.2,-3.661971830986,395235,13517037.0,0.3,16300.0,568190.29,64844.5
2019-05-20,34.81,1.783625730994,429535,14952113.35,0.32,34300.0,1188525.87,1435076.35
2019-05-21,34.76,-0.143636885952,342735,11913468.6,0.26,-86800.0,-3022428.08,-3038644.75
2019-05-22,34.81,0.143843498274,272035,9469538.35,0.2,-70700.0,-2458974.28,-2443930.25
2019-05-23,33.62,-3.418557885665,247435,8318764.7,0.18,-24600.0,-837671.82,-1150773.65
2019-05-24,33.49,-0.386674598453,251735,8430605.15,0.19,4300.0,144949.13,111840.45
2019-05-27,34.67,3.523439832786,281561,9761719.87,0.21,29826.0,1024570.8216,1331114.72
2019-05-28,34.39,-0.807614652437,281470,9679753.3,0.21,-91.0,-3153.8416,-81966.57
2019-05-29,34.27,-0.348938644955,279770,9587717.9,0.21,-1700.0,-58382.42,-92035.4
2019-05-30,33.81,-1.342281879195,251670,8508962.7,0.19,-28100.0,-955017.84,-1078755.2
2019-05-31,34.68,2.573203194321,301070,10441107.6,0.23,49400.0,1710336.68,1932144.9
2019-06-03,33.77,-2.62399077278,280170,9461340.9,0.21,-20900.0,-707862.1,-979766.7
2019-06-04,34.47,2.072845721054,279970,9650565.9,0.21,-200.0,-6893.54,189225.0
2019-06-05,34.01,-1.334493762692,192470,6545904.7,0.14,-87500.0,-2979821.25,-3104661.2
2019-06-06,32.39,-4.76330491032,185870,6020329.3,0.14,-6600.0,-216376.38,-525575.4
2019-06-10,32.72,1.01883297314,245970,8048138.4,0.18,60100.0,1967854.3,2027809.1
2019-06-11,34.15,4.370415647922,290670,9926380.5,0.22,44700.0,1503609.66,1878242.1
2019-06-12,34.16,0.029282576867,300470,10264055.2,0.23,9800.0,335547.1,337674.7
2019-06-13,34.31,0.439110070258,301870,10357159.7,0.23,1400.0,48048.42,93104.5
2019-06-14,33.23,-3.14777032935,300570,9987941.1,0.23,-1300.0,-43982.12,-369218.6
2019-06-17,32.53,-2.106530243756,163230,5309871.9,0.12,-137340.0,-4501373.436,-4678069.2
2019-06-18,32.38,-0.461112818936,137670,4457754.6,0.1,-25560.0,-829424.556,-852117.3
2019-06-19,33.16,2.408894379246,137670,4565137.2,0.1,0.0,0.0,107382.6
2019-06-20,34.2,3.13630880579,136570,4670694.0,0.1,-1100.0,-37236.1,105556.8
2019-06-21,35.16,2.80701754386,131270,4615453.2,0.09,-5300.0,-185955.8,-55240.8
2019-06-24,35.27,0.312855517634,119470,4213706.9,0.09,-11800.0,-417731.8,-401746.3
2019-06-25,34.82,-1.275871845761,119470,4159945.4,0.09,0.0,0.0,-53761.5
2019-06-26,35.09,0.775416427341,119370,4188693.3,0.09,-100.0,-3515.2,28747.9
2019-06-27,34.92,-0.484468509547,119370,4168400.4,0.09,0.0,0.0,-20292.9
2019-07-02,35.97,-1.398026315789,106770,3840516.9,0.08,-12600.0,-452060.28,-327883.5
2019-07-03,35.36,-0.869077656294,103870,3672843.2,0.07,-2900.0,-102237.18,-167673.7
2019-07-04,35.68,0.904977375566,103870,3706081.6,0.07,0.0,0.0,33238.4
2019-07-05,35.82,0.392376681614,93360,3344155.2,0.07,-10510.0,-376921.181,-361926.4
2019-07-08,34.49,-3.713009491904,93360,3219986.4,0.07,0.0,0.0,-124168.8
2019-07-09,35.35,2.493476369962,83360,2946776.0,0.06,-10000.0,-350416.0,-273210.4
2019-07-10,34.85,-1.414427157001,83360,2905096.0,0.06,0.0,0.0,-41680.0
2019-07-11,34.85,0.0,81160,2828426.0,0.06,-2200.0,-77394.68,-76670.0
2019-07-12,35.13,0.803443328551,81160,2851150.8,0.06,0.0,0.0,22724.8
2019-07-15,35.45,0.910902362653,81160,2877122.0,0.06,0.0,0.0,25971.2
2019-07-16,35.78,0.930888575458,81160,2903904.8,0.06,0.0,0.0,26782.8
2019-07-17,35.4,-1.062045835662,81160,2873064.0,0.06,0.0,0.0,-30840.8
2019-07-18,34.2,-3.389830508475,81160,2775672.0,0.06,0.0,0.0,-97392.0
2019-07-19,34.04,-0.46783625731,81160,2762686.4,0.06,0.0,0.0,-12985.6
2019-07-22,33.52,-1.527614571093,81160,2720483.2,0.06,0.0,0.0,-42203.2
2019-07-23,33.62,0.298329355609,81160,2728599.2,0.06,0.0,0.0,8116.0
2019-07-24,35.1,4.402141582391,81080,2845908.0,0.06,-80.0,-2774.28,117308.8
2019-07-25,36.0,2.564102564103,81080,2918880.0,0.06,0.0,0.0,72972.0
2019-07-26,36.01,0.027777777778,73780,2656817.8,0.05,-7300.0,-262236.44,-262062.2
2019-07-29,35.9,-0.305470702583,73780,2648702.0,0.05,0.0,0.0,-8115.8
2019-07-30,37.05,3.203342618384,73780,2733549.0,0.05,0.0,0.0,84847.0
2019-07-31,36.91,-0.377867746289,73280,2704764.8,0.05,-500.0,-18529.45,-28784.2
