持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2023-06-19,74.45,0.676132521974,263900,19647355.0,0.1,,,
2023-06-20,75.08,0.846205507052,198400,14895872.0,0.07,-65500.0,-4934986.15,-4751483.0
2023-06-21,73.0,-2.770378263186,272514,19893522.0,0.1,74114.0,5494233.8708,4997650.0
2023-06-26,65.7,-10.0,709432,46609682.4,0.27,436918.0,29660003.6628,26716160.4
2023-06-27,62.62,-4.68797564688,802778,50269958.36,0.3,93346.0,5879715.1864,3660275.96
2023-06-28,59.98,-4.215905461514,1396286,83749234.28,0.53,593508.0,35505725.838,33479275.92
2023-06-29,60.54,0.933644548183,773882,46850816.28,0.29,-622404.0,-37617164.154,-36898418.0
2023-06-30,62.89,3.881731086885,961610,60475652.9,0.36,187728.0,11716536.2544,13624836.62
2023-07-03,62.6,-0.461122595007,1393382,87225713.2,0.53,431772.0,26517061.494,26750060.3
2023-07-04,63.15,0.878594249201,980150,61896472.5,0.37,-413232.0,-26410814.1696,-25329240.7
2023-07-05,60.7,-3.87965162312,835200,50696640.0,0.32,-144950.0,-9006381.28,-11199832.5
2023-07-06,63.17,4.069192751236,1419291,89656612.47,0.54,584091.0,36947552.3415,38959972.47
2023-07-07,61.88,-2.042108595852,1854085,114730779.8,0.71,434794.0,27302932.7094,25074167.33
2023-07-10,59.93,-3.151260504202,1506085,90259674.05,0.57,-348000.0,-20921934.0,-24471105.75
2023-07-11,60.39,0.767562155848,1581785,95523996.15,0.6,75700.0,4538040.89,5264322.1
2023-07-12,60.48,0.149031296572,1431440,86573491.2,0.54,-150345.0,-9103645.3365,-8950504.95
2023-07-13,62.2,2.843915343915,1826640,113617008.0,0.7,395200.0,24810932.64,27043516.8
2023-07-14,63.58,2.218649517685,2321143,147578271.94,0.89,494503.0,32835839.8551,33961263.94
2023-07-18,58.5,-5.614714424008,1999840,116990640.0,0.76,-321303.0,-19249005.6876,-30587631.94
2023-07-19,56.86,-2.803418803419,2081163,118334928.18,0.79,81323.0,4698216.7529,1344288.18
2023-07-20,55.0,-3.271192402392,2475650,136160750.0,0.95,394487.0,21953635.4857,17825821.82
2023-07-21,53.69,-2.381818181818,2936918,157683127.42,1.12,461268.0,24924985.3944,21522377.42
2023-07-24,55.15,2.719314583721,2400160,132368824.0,0.92,-536758.0,-29405857.6236,-25314303.42
2023-07-25,55.98,1.504986400725,1958443,109633639.14,0.75,-441717.0,-24812304.0108,-22735184.86
2023-07-26,57.66,3.001071811361,1883558,108605954.28,0.72,-74885.0,-4265254.899,-1027684.86
2023-07-27,55.09,-4.457162677766,1592407,87725701.63,0.61,-291151.0,-16221885.5764,-20880252.65
2023-07-28,55.6,0.92575785079,1536607,85435349.2,0.58,-55800.0,-3136110.66,-2290352.43
2023-07-31,55.99,0.701438848921,1123451,62902021.49,0.43,-413156.0,-22796130.1936,-22533327.71
2023-08-01,56.08,0.16074298982,887716,49783113.28,0.34,-235735.0,-13324637.993,-13118908.21
2023-08-02,54.87,-2.157631954351,740516,40632112.92,0.28,-147200.0,-8050382.72,-9151000.36
2023-08-03,54.11,-1.385092035721,736916,39874524.76,0.28,-3600.0,-195840.36,-757588.16
2023-08-04,55.92,3.345037885788,1394216,77964558.72,0.53,657300.0,36228864.21,38090033.96
2023-08-07,55.08,-1.502145922747,975816,53747945.28,0.37,-418400.0,-23486130.88,-24216613.44
2023-08-08,54.65,-0.780682643428,1058268,57834346.2,0.4,82452.0,4549429.2684,4086400.92
2023-08-09,49.98,-8.545288197621,929419,46452361.62,0.35,-128849.0,-6648956.2923,-11381984.58
2023-08-10,48.39,-3.181272509004,2373586,114857826.54,0.91,1444167.0,70623232.3008,68405464.92
2023-08-11,48.28,-0.227319694152,2736484,132117447.52,1.05,362898.0,17598339.3222,17259620.98
2023-08-14,49.95,3.458989229495,2562154,127979592.3,0.98,-174330.0,-8562392.28,-4137855.22
2023-08-15,49.05,-1.801801801802,2438984,119632165.2,0.93,-123170.0,-6116240.373,-8347427.1
2023-08-16,49.9,1.732925586137,2146348,107102765.2,0.82,-292636.0,-14460549.4128,-12529400.0
2023-08-17,49.8,-0.200400801603,1292048,64343990.4,0.49,-854300.0,-42583096.08,-42758774.8
2023-08-18,47.6,-4.417670682731,1609748,76624004.8,0.61,317700.0,15387068.79,12280014.4
2023-08-21,49.9,4.831932773109,2704297,134944420.3,1.03,1094549.0,54700195.7299,58320415.5
2023-08-22,50.64,1.482965931864,1615174,81792411.36,0.62,-1089123.0,-54099462.2175,-53152008.94
2023-08-23,47.66,-5.88467614534,631814,30112255.24,0.24,-983360.0,-47469638.944,-51680156.12
2023-08-24,47.21,-0.944187998321,993014,46880190.94,0.38,361200.0,17389648.92,16767935.7
2023-08-25,44.85,-4.998940902351,2207852,99022162.2,0.84,1214838.0,54874961.3628,52141971.26
2023-08-28,45.9,2.341137123746,3752430,172236537.0,1.44,1544578.0,72068464.902,73214374.8
2023-08-29,47.62,3.747276688453,3516401,167451015.62,1.34,-236029.0,-11058926.3689,-4785521.38
2023-08-30,48.41,1.658966820664,3763306,182181643.46,1.44,246905.0,11907092.387,14730627.84
2023-08-31,47.69,-1.48729601322,3450996,164577999.24,1.32,-312310.0,-15021049.146,-17603644.22
2023-09-04,47.22,0.897435897436,3866510,182576602.2,1.48,415514.0,19515487.5894,17998602.96
2023-09-05,48.19,2.054214315968,2071067,99804718.73,0.79,-1795443.0,-85990947.042,-82771883.47
2023-09-06,48.81,1.286573978004,1695377,82751351.37,0.65,-375690.0,-18011367.549,-17053367.36
2023-09-07,45.55,-6.678959229666,822877,37482047.35,0.31,-872500.0,-40671325.75,-45269304.02
2023-09-11,46.26,3.466785953925,1945047,89977874.22,0.74,1122170.0,51633734.908,52495826.87
2023-09-12,46.2,-0.129701686122,1378363,63680370.6,0.52,-566684.0,-26585413.176,-26297503.62
2023-09-13,44.22,-4.285714285714,1451671,64192891.62,0.55,73308.0,3269456.1612,512521.02
2023-09-14,43.98,-0.542740841248,1698505,74700249.9,0.65,246834.0,10961009.3376,10507358.28
2023-09-15,43.25,-1.659845384266,2533113,109557137.25,0.97,834608.0,36416200.4816,34856887.35
2023-09-18,42.46,-1.826589595376,2306837,97948299.02,0.88,-226276.0,-9707987.1108,-11608838.23
2023-09-19,42.01,-1.059821008008,2417526,101560267.26,0.92,110689.0,4692272.7435,3611968.24
2023-09-20,44.41,5.71292549393,2810664,124821588.24,1.07,393138.0,17646038.4438,23261320.98
2023-09-21,43.73,-1.531186669669,2047479,89536256.67,0.78,-763185.0,-33791389.608,-35285331.57
2023-09-22,48.1,9.993139721015,2784482,133933584.2,1.06,737003.0,34505522.3561,44397327.53
2023-09-25,52.91,10.0,2735982,144760807.62,1.05,-48500.0,-2566135.0,10827223.42
2023-09-26,54.12,2.286902286902,3366763,182209213.56,1.29,630781.0,34649115.7205,37448405.94
2023-09-27,53.23,-1.644493717664,2532231,134790656.13,0.97,-834532.0,-44674584.29,-47418557.43
2023-09-28,54.36,2.122863047154,1189217,64645836.12,0.45,-1343014.0,-71887241.7752,-70144820.01
2023-10-11,51.09,-2.5,1538117,78582397.53,0.59,565207.0,29201363.1343,27601913.53
2023-10-12,49.5,-3.112155020552,2179012,107861094.0,0.83,640895.0,32016614.7095,29278696.47
2023-10-13,49.22,-0.565656565657,1107919,54531773.18,0.42,-1071093.0,-52978616.1846,-53329320.82
2023-10-16,48.55,-1.361235270215,1409619,68437002.45,0.54,301700.0,14661020.99,13905229.27
