持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2017-03-16,10.78,2.277039848197,877746,9462101.88,0.09,,,
2017-03-17,10.98,1.855287569573,820619,9010396.62,0.09,-57127.0,-631618.9628,-451705.26
2017-03-20,11.06,0.728597449909,824522,9119213.32,0.09,3903.0,42967.3464,108816.7
2017-03-21,10.93,-1.175406871609,889422,9721382.46,0.09,64900.0,708201.78,602169.14
2017-03-22,10.88,-0.457456541629,809622,8808687.36,0.09,-79800.0,-860459.46,-912695.1
2017-03-23,11.08,1.838235294118,805822,8928507.76,0.09,-3800.0,-41568.96,119820.4
2017-03-24,11.07,-0.090252707581,785022,8690193.54,0.08,-20800.0,-229436.48,-238314.22
2017-03-27,10.73,-3.071364046974,748222,8028422.06,0.08,-36800.0,-398970.88,-661771.48
2017-03-28,10.63,-0.931966449208,780822,8300137.86,0.08,32600.0,348735.24,271715.8
2017-03-29,10.48,-1.411100658514,747422,7832982.56,0.08,-33400.0,-352587.1,-467155.3
2017-03-30,10.19,-2.767175572519,878222,8949082.18,0.09,130800.0,1330576.08,1116099.62
2017-03-31,10.23,0.392541707556,866422,8863497.06,0.09,-11800.0,-120562.96,-85585.12
2017-04-05,10.38,1.466275659824,861822,8945712.36,0.09,-4600.0,-47692.8,82215.3
2017-04-06,10.28,-0.963391136802,826922,8500758.16,0.09,-34900.0,-361274.33,-444954.2
2017-04-07,10.52,2.334630350195,791122,8322603.44,0.08,-35800.0,-375488.3,-178154.72
2017-04-10,10.54,0.190114068441,693922,7313937.88,0.07,-97200.0,-1022874.48,-1008665.56
2017-04-11,10.46,-0.759013282732,697122,7291896.12,0.07,3200.0,33231.36,-22041.76
2017-04-12,10.49,0.286806883365,817422,8574756.78,0.09,120300.0,1266650.73,1282860.66
2017-04-18,9.47,-2.270381836945,720622,6824290.34,0.08,-96800.0,-932861.6,-1750466.44
2017-04-19,8.93,-5.702217529039,905422,8085418.46,0.1,184800.0,1648711.68,1261128.12
2017-04-20,8.93,0.0,689432,6156627.76,0.07,-215990.0,-1909157.209,-1928790.7
2017-04-21,9.03,1.119820828667,546532,4935183.96,0.06,-142900.0,-1282956.2,-1221443.8
2017-04-24,8.33,-7.751937984496,642332,5350625.56,0.07,95800.0,836985.44,415441.6
2017-04-25,8.45,1.440576230492,715260,6043947.0,0.07,72928.0,620223.4688,693321.44
2017-04-26,8.55,1.183431952663,846560,7238088.0,0.09,131300.0,1123192.72,1194141.0
2017-04-27,8.56,0.116959064327,860660,7367249.6,0.09,14100.0,119418.54,129161.6
2017-04-28,8.67,1.285046728972,854260,7406434.2,0.09,-6400.0,-55309.44,39184.6
2017-05-04,8.71,1.633605600933,688201,5994230.71,0.07,-166059.0,-1440096.8598,-1412203.49
2017-05-05,8.44,-3.099885189437,707273,5969384.12,0.07,19072.0,162840.5504,-24846.59
2017-05-08,8.29,-1.777251184834,613473,5085691.17,0.06,-93800.0,-786653.7,-883692.95
2017-05-09,8.29,0.0,664873,5511797.17,0.07,51400.0,422410.34,426106.0
2017-05-10,8.38,1.08564535585,635073,5321911.74,0.07,-29800.0,-249682.28,-189885.43
2017-05-11,8.34,-0.477326968974,672573,5609258.82,0.07,37500.0,306247.5,287347.08
2017-05-12,8.27,-0.83932853717,690673,5711865.71,0.07,18100.0,149171.15,102606.89
2017-05-15,8.27,0.0,529173,4376260.71,0.05,-161500.0,-1328353.65,-1335605.0
2017-05-16,8.49,2.660217654172,611473,5191405.77,0.06,82300.0,683122.92,815145.06
2017-05-17,8.5,0.117785630153,607273,5161820.5,0.06,-4200.0,-35899.5,-29585.27
2017-05-18,8.46,-0.470588235294,605873,5125685.58,0.06,-1400.0,-11864.44,-36134.92
2017-05-19,8.7,2.836879432624,714873,6219395.1,0.07,109000.0,948964.9,1093709.52
2017-05-22,8.68,-0.229885057471,712050,6180594.0,0.07,-2823.0,-24265.6611,-38801.1
2017-05-23,8.46,-2.534562211982,638550,5402133.0,0.07,-73500.0,-628667.55,-778461.0
2017-05-24,8.26,-2.364066193853,548150,4527719.0,0.06,-90400.0,-746568.4,-874414.0
2017-05-25,8.35,1.089588377724,622850,5200797.5,0.06,74700.0,618553.35,673078.5
2017-05-26,8.34,0.120048019208,596750,4976895.0,0.06,-26100.0,-218143.8,-223902.5
