持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2017-03-16,15.69,-0.254291163382,17041057,267374184.33,0.41,,,
2017-03-17,15.41,-1.784576163161,17134197,264037975.77,0.42,93140.0,1439199.28,-3336208.56
2017-03-20,15.73,2.076573653472,16728510,263139462.3,0.41,-405687.0,-6314193.6054,-898513.47
2017-03-21,15.92,1.207883026065,19267672,306741338.24,0.47,2539162.0,40272886.7334,43601875.94
2017-03-22,16.15,1.44472361809,19009540,307004071.0,0.46,-258132.0,-4144257.6336,262732.76
2017-03-23,16.12,-0.185758513932,19188782,309323165.84,0.47,179242.0,2883663.2202,2319094.84
2017-03-24,16.19,0.434243176179,19041009,308273935.71,0.46,-147773.0,-2426639.5422,-1049230.13
2017-03-27,15.97,-1.358863495985,19285325,307986640.25,0.47,244316.0,3955011.8396,-287295.46
2017-03-28,15.89,-0.500939261115,19529345,310321292.05,0.47,244020.0,3882236.19,2334651.8
2017-03-29,16.13,1.510383889239,19279421,310977060.73,0.47,-249924.0,-4019702.6388,655768.68
2017-03-30,16.01,-0.743955362678,18760629,300357670.29,0.45,-518792.0,-8311618.5112,-10619390.44
2017-03-31,15.99,-0.124921923798,17657737,282347214.63,0.43,-1102892.0,-17565209.438,-18010455.66
2017-04-05,16.01,0.125078173859,17395117,278495823.17,0.42,-262620.0,-4219331.706,-3851391.46
2017-04-06,16.58,3.560274828232,17140433,284188379.14,0.42,-254684.0,-4175671.522,5692555.97
2017-04-07,16.5,-0.482509047045,17193409,283691248.5,0.42,52976.0,875465.4832,-497130.64
2017-04-10,16.39,-0.666666666667,17160209,281255825.51,0.42,-33200.0,-544337.24,-2435422.99
2017-04-11,16.12,-1.647345942648,16829489,271291362.68,0.41,-330720.0,-5300449.44,-9964462.83
2017-04-12,15.83,-1.799007444169,16422927,259974934.41,0.4,-406562.0,-6376965.6262,-11316428.27
2017-04-18,15.87,1.796023091725,18074303,286839188.61,0.44,1651376.0,26155814.1888,26864254.2
2017-04-19,16.12,1.575299306868,20310979,327412981.48,0.49,2236676.0,35659101.8004,40573792.87
2017-04-20,16.34,1.36476426799,21052779,344002408.86,0.51,741800.0,12079693.74,16589427.38
2017-04-21,16.03,-1.897184822521,21196289,339776512.67,0.51,143510.0,2300063.472,-4225896.19
2017-04-24,16.26,1.434809731753,21404705,348040503.3,0.52,208416.0,3310979.9424,8263990.63
2017-04-25,16.71,2.767527675277,19791700,330719307.0,0.48,-1613005.0,-26723782.9385,-17321196.3
2017-04-26,17.1,2.333931777379,20334426,347718684.6,0.49,542726.0,9346284.446,16999377.6
2017-04-27,17.14,0.233918128655,21467403,367951287.42,0.52,1132977.0,19382290.7298,20232602.82
2017-04-28,17.14,0.0,22192606,380381266.84,0.54,725203.0,12494232.4058,12429979.42
2017-05-04,17.0,-0.990099009901,22312306,379309202.0,0.54,119700.0,2020990.86,-1072064.84
2017-05-05,17.07,0.411764705882,22002326,375579704.82,0.53,-309980.0,-5258903.694,-3729497.18
2017-05-08,16.63,-2.577621558289,22192328,369058414.64,0.54,190002.0,3206074.7478,-6521290.18
2017-05-09,16.74,0.661455201443,22396076,374910312.24,0.54,203748.0,3377958.4668,5851897.6
2017-05-10,16.74,0.0,22739214,380654442.36,0.55,343138.0,5783590.99,5744130.12
2017-05-11,16.7,-0.238948626045,22390430,373920181.0,0.54,-348784.0,-5807637.2624,-6734261.36
2017-05-12,17.44,4.431137724551,22340113,389611570.72,0.54,-50317.0,-867455.0166,15691389.72
2017-05-15,17.65,1.204128440367,22139937,390769888.05,0.54,-200176.0,-3526420.5216,1158317.33
2017-05-16,17.84,1.076487252125,22290597,397664250.48,0.54,150660.0,2665039.806,6894362.43
2017-05-17,17.72,-0.67264573991,22242837,394143071.64,0.54,-47760.0,-857717.064,-3521178.84
2017-05-18,17.74,0.112866817156,22260485,394901003.9,0.54,17648.0,315823.3136,757932.26
2017-05-19,17.57,-0.958286358512,22032367,387108688.19,0.54,-228118.0,-4014671.4938,-7792315.71
2017-05-22,18.14,3.244166192373,21882080,396940931.2,0.53,-150287.0,-2697050.502,9832243.01
2017-05-23,18.59,2.480705622933,21885849,406857932.91,0.53,3769.0,70375.8987,9917001.71
