持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2021-12-13,69.93,-1.645569620253,176695,12356281.35,0.04,,,
2021-12-14,69.92,-0.0143000143,387669,27105816.48,0.08,210974.0,14732314.42,14749535.13
2021-12-15,67.7,-3.175057208238,510332,34549476.4,0.11,122663.0,8413455.17,7443659.92
2021-12-16,67.39,-0.457902511078,856708,57733552.12,0.19,346376.0,23359597.44,23184075.72
2021-12-17,64.55,-4.214275115002,1137427,73420912.85,0.26,280719.0,18406744.83,15687360.73
2021-12-20,63.01,-2.385747482572,1338193,84319540.93,0.3,200766.0,12834970.38,10898628.08
2021-12-21,64.16,1.825107125853,1556621,99872803.36,0.35,218428.0,13931337.84,15553262.43
2021-12-22,64.23,0.109102244389,1387691,89131392.93,0.31,-168930.0,-10961867.7,-10741410.43
2021-12-23,64.54,0.482640510665,1483101,95719338.54,0.34,95410.0,6148220.4,6587945.61
2021-12-28,64.64,1.126408010013,1476752,95457249.28,0.33,-6349.0,-408558.15,-262089.26
2021-12-29,63.63,-1.5625,1504278,95717209.14,0.34,27526.0,1756158.8,259959.86
2021-12-30,64.55,1.445858871601,1927321,124408570.55,0.44,423043.0,27324347.37,28691361.41
2021-12-31,64.6,0.07745933385,1868061,120676740.6,0.42,-59260.0,-3825233.0,-3731829.95
2022-01-04,63.13,-2.275541795666,2033618,128382304.34,0.46,165557.0,10497969.37,7705563.74
2022-01-05,61.0,-3.373990178996,2186561,133380221.0,0.5,152943.0,9413641.65,4997916.66
2022-01-06,61.32,0.524590163934,2370041,145330914.12,0.54,183480.0,11245489.2,11950693.12
2022-01-07,61.24,-0.130463144162,2635926,161424108.24,0.6,265885.0,16343950.95,16093194.12
2022-01-10,61.9,1.077726975833,2342889,145024829.1,0.53,-293037.0,-17843022.93,-16399279.14
2022-01-11,60.45,-2.342487883683,2086851,126150142.95,0.47,-256038.0,-15595274.58,-18874686.15
2022-01-12,61.33,1.455748552523,2050542,125759740.86,0.47,-36309.0,-2216664.45,-390402.09
2022-01-13,60.4,-1.51638676015,1893080,114342032.0,0.43,-157462.0,-9556368.78,-11417708.86
2022-01-14,60.7,0.496688741722,1953219,118560393.3,0.44,60139.0,3667276.22,4218361.3
2022-01-17,61.28,0.955518945634,2339898,143388949.44,0.53,386679.0,23722756.65,24828556.14
2022-01-18,62.18,1.468668407311,2342024,145627052.32,0.53,2126.0,132300.98,2238102.88
2022-01-19,61.04,-1.833386941139,2294666,140066412.64,0.52,-47358.0,-2893573.8,-5560639.68
2022-01-20,58.26,-4.554390563565,2638961,153745867.86,0.6,344295.0,20440794.15,13679455.22
2022-01-21,58.65,0.669412976313,2429570,142494280.5,0.55,-209391.0,-12301721.25,-11251587.36
2022-01-24,59.21,0.954816709292,2455654,145399273.34,0.56,26084.0,1544172.8,2904992.84
2022-01-25,56.99,-3.749366661037,2981409,169910498.91,0.68,525755.0,30556880.6,24511225.57
2022-01-26,57.47,0.842253026847,3037736,174578687.92,0.69,56327.0,3233169.8,4668189.01
2022-01-27,55.12,-4.089089959979,3705461,204245010.32,0.85,667725.0,37419309.0,29666322.4
2022-01-28,54.69,-0.780116110305,4150503,226991009.07,0.95,445042.0,24753236.04,22745998.75
2022-02-07,55.41,1.3165112452,4321815,239471769.15,0.99,171312.0,9543791.52,12480760.08
2022-02-08,55.54,0.234614690489,4481714,248914395.56,1.02,159899.0,8781653.08,9442626.41
2022-02-09,56.26,1.296362981635,4401226,247612974.76,1.01,-80488.0,-4507328.0,-1301420.8
2022-02-10,57.1,1.49306789904,4624940,264084074.0,1.06,223714.0,12796440.8,16471099.24
2022-02-11,56.46,-1.120840630473,4329967,244469936.82,0.99,-294973.0,-16772164.78,-19614137.18
2022-02-14,55.39,-1.89514700673,4336770,240213690.3,0.99,6803.0,376886.2,-4256246.52
2022-02-15,57.1,3.08719985557,4507632,257385787.2,1.03,170862.0,9669080.58,17172096.9
2022-02-16,56.71,-0.683012259194,4704263,266778754.73,1.08,196631.0,11196169.14,9392967.53
2022-02-17,56.45,-0.458472932463,5047518,284932391.1,1.16,343255.0,19469423.6,18153636.37
2022-02-18,54.92,-2.710363153233,4934130,270982419.6,1.13,-113388.0,-6215930.16,-13949971.5
2022-02-21,54.2,-1.310997815004,5587986,302868841.2,1.28,653856.0,35445533.76,31886421.6
2022-02-22,54.83,1.162361623616,6237941,342026305.03,1.43,649955.0,35058572.7,39157463.83
2022-02-23,58.26,6.255699434616,7395709,430874006.34,1.7,1157768.0,66479038.56,88847701.31
2022-02-24,58.03,-0.394782011672,8160926,473578535.78,1.87,765217.0,44527977.23,42704529.44
2022-02-25,58.06,0.051697397898,8944177,519298916.62,2.05,783251.0,45843681.03,45720380.84
2022-02-28,58.67,1.050637271788,9677034,567751584.78,2.22,732857.0,42762205.95,48452668.16
2022-03-01,57.8,-1.482870291461,9401719,543419358.2,2.13,-275315.0,-15929725.9,-24332226.58
2022-03-02,56.9,-1.557093425606,10252562,583370777.8,2.32,850843.0,48166222.23,39951419.6
2022-03-03,56.1,-1.405975395431,9890900,554879490.0,2.24,-361662.0,-20426669.76,-28491287.8
2022-03-04,56.82,1.283422459893,10738397,610155717.54,2.43,847497.0,48587003.01,55276227.54
2022-03-07,54.69,-3.748680042239,9977455,545667013.95,2.26,-760942.0,-41905075.94,-64488703.59
2022-03-08,54.83,0.255988297678,9722516,533085552.28,2.2,-254939.0,-14016546.22,-12581461.67
2022-03-09,55.68,1.550246215575,9547230,531589766.4,2.16,-175286.0,-9705585.82,-1495785.88
2022-03-10,55.54,-0.251436781609,9592663,532776503.02,2.17,45433.0,2563329.86,1186736.62
2022-03-11,57.78,4.033129276197,9491581,548423550.18,2.15,-101082.0,-5760663.18,15647047.16
2022-03-14,56.63,-1.990308065074,9171352,519373663.76,2.07,-320229.0,-18281873.61,-29049886.42
2022-03-15,54.9,-3.054917888045,9128936,501178586.4,2.06,-42416.0,-2373175.2,-18195077.36
2022-03-16,58.81,7.12204007286,9140348,537543865.88,2.07,11412.0,652766.4,36365279.48
2022-03-17,59.1,0.493113416086,9476878,560083489.8,2.14,336530.0,20245644.8,22539623.92
2022-03-18,60.93,3.096446700508,11498680,700614572.4,2.6,2021802.0,121409210.1,140531082.6
2022-03-21,61.0,0.114885934679,11230033,685032013.0,2.54,-268647.0,-16314932.31,-15582559.4
2022-03-22,59.35,-2.704918032787,11217566,665762542.1,2.54,-12467.0,-744404.57,-19269470.9
2022-03-23,59.8,0.758213984836,10971389,656089062.2,2.48,-246177.0,-14664763.89,-9673479.9
2022-03-24,57.98,-3.04347826087,10962022,635578035.56,2.48,-9367.0,-548344.18,-20511026.64
2022-03-25,57.8,-0.310451879959,10953011,633084035.8,2.48,-9011.0,-525972.07,-2493999.76
2022-03-28,56.8,-1.730103806228,10834458,615397214.4,2.45,-118553.0,-6774118.42,-17686821.4
2022-03-29,54.74,-3.62676056338,10806887,591568994.38,2.44,-27571.0,-1531293.34,-23828220.02
2022-03-30,55.98,2.265253927658,10914097,610971150.06,2.47,107210.0,5967308.6,19402155.68
2022-03-31,54.77,-2.161486245088,10801176,591580409.52,2.44,-112921.0,-6197104.48,-19390740.54
2022-04-01,55.14,0.675552309659,10616731,585406547.34,2.4,-184445.0,-10118652.7,-6173862.18
2022-04-06,53.48,-3.010518679724,10557060,564591568.8,2.39,-59671.0,-3209703.09,-20814978.54
2022-04-07,52.84,-1.196709050112,10541731,557025066.04,2.38,-15329.0,-815196.22,-7566502.76
2022-04-08,52.48,-0.681302043906,10488464,550434590.72,2.37,-53267.0,-2795452.16,-6590475.32
2022-04-11,48.25,-8.060213414634,10504959,506864271.75,2.38,16495.0,817327.25,-43570318.97
2022-04-12,48.6,0.725388601036,10801399,524947991.4,2.44,296440.0,14184654.0,18083719.65
2022-04-13,46.8,-3.703703703704,10881307,509245167.6,2.46,79908.0,3793232.76,-15702823.8
2022-04-19,48.99,-1.428571428571,11049489,541314466.11,2.5,168182.0,8242599.82,32069298.51
2022-04-20,48.65,-0.694019187589,11022153,536227743.45,2.49,-27336.0,-1343564.4,-5086722.66
2022-04-21,48.46,-0.390544707091,11084434,537151671.64,2.51,62281.0,3051146.19,923928.19
2022-04-22,47.46,-2.063557573256,11406134,541335119.64,2.58,321700.0,15476987.0,4183448.0
2022-04-25,45.55,-4.024441635061,11635476,529995931.8,2.63,229342.0,10836409.5,-11339187.84
2022-04-26,44.73,-1.800219538968,11269504,504084913.92,2.55,-365972.0,-16666364.88,-25911017.88
2022-04-27,47.0,5.074893807288,11236723,528125981.0,2.54,-32781.0,-1499402.94,24041067.08
2022-04-28,46.32,-1.446808510638,11329906,524801245.92,2.56,93183.0,4322759.37,-3324735.08
2022-04-29,48.68,5.094991364421,11084666,539601540.88,2.51,-245240.0,-11700400.4,14800294.96
2022-05-05,48.47,-0.431388660641,11028191,534536417.77,2.5,-56475.0,-2755980.0,-5065123.11
2022-05-10,49.28,5.864661654135,11539051,568644433.28,2.61,510860.0,24858447.6,34108015.51
2022-05-11,50.25,1.968344155844,11867111,596322327.75,2.69,328060.0,16714657.0,27677894.47
2022-05-12,50.38,0.258706467662,12017846,605459081.48,2.72,150735.0,7595536.65,9136753.73
2022-05-13,50.28,-0.198491464867,11946776,600683897.28,2.7,-71070.0,-3559896.3,-4775184.2
2022-05-16,49.9,-0.755767700875,11543499,576020600.1,2.61,-403277.0,-20317095.26,-24663297.18
2022-05-17,51.21,2.625250501002,12067348,617968891.08,2.73,523849.0,26711060.51,41948290.98
2022-05-18,50.85,-0.702987697715,11834870,601803139.5,2.68,-232478.0,-11888924.92,-16165751.58
2022-05-19,51.79,1.848574237955,12328471,638491513.09,2.79,493601.0,25301987.26,36688373.59
2022-05-20,52.23,0.849584861942,12234475,639006629.25,2.77,-93996.0,-4866172.92,515116.16
2022-05-23,51.95,-0.536090369519,11954332,621027547.4,2.71,-280143.0,-14528215.98,-17979081.85
2022-05-24,49.62,-4.485081809432,12724199,631374754.38,2.88,769867.0,39116942.27,10347206.98
2022-05-25,50.05,0.86658605401,12510114,626131205.7,2.83,-214085.0,-10665714.7,-5243548.68
2022-05-26,50.07,0.03996003996,12091029,605397822.03,2.74,-419085.0,-20908150.65,-20733383.67
2022-05-27,49.4,-1.338126622728,12128109,599128584.6,2.74,37080.0,1849550.4,-6269237.43
2022-05-30,50.88,2.995951417004,13835351,703942658.88,3.13,1707242.0,86949835.06,104814074.28
2022-05-31,52.88,3.930817610063,14612056,772685521.28,3.31,776705.0,40450796.4,68742862.4
2022-06-01,53.59,1.342662632375,15151577,811973011.43,3.43,539521.0,28734888.46,39287490.15
2022-06-02,55.85,4.21720470237,15333061,856351456.85,3.47,181484.0,9974360.64,44378445.42
2022-06-06,58.35,4.476275738585,15667034,914171433.9,3.55,333973.0,19270242.1,57819977.05
2022-06-07,58.01,-0.582690659811,16083498,933003718.98,3.64,416464.0,24071619.2,18832285.08
2022-06-08,58.4,0.672297879676,16466849,961663981.6,3.73,383351.0,22249692.04,28660262.62
2022-06-09,58.29,-0.188356164384,16756860,976757369.4,3.79,290011.0,16840938.77,15093387.8
2022-06-10,59.74,2.487562189055,12833800,766691212.0,2.9,-3923060.0,-235540522.4,-210066157.4
2022-06-13,59.2,-0.903916973552,12585375,745054200.0,2.85,-248425.0,-14624779.75,-21637012.0
2022-06-14,59.29,0.152027027027,12666713,751009413.77,2.87,81338.0,4767220.18,5955213.77
2022-06-15,58.7,-0.995108787317,12654526,742820676.2,2.86,-12187.0,-725857.72,-8188737.57
2022-06-16,59.11,0.698466780239,13026868,770018167.48,2.95,372342.0,22161795.84,27197491.28
2022-06-17,58.55,-0.947386229064,13730854,803941501.7,3.11,703986.0,40852307.58,33923334.22
2022-06-20,57.71,-1.434671221178,13757513,793946075.23,3.11,26659.0,1549154.49,-9995426.47
2022-06-21,57.12,-1.022353145036,14461030,826014033.6,3.27,703517.0,40262277.91,32067958.37
2022-06-22,55.71,-2.468487394958,14423515,803534020.65,3.26,-37515.0,-2112469.65,-22480012.95
2022-06-23,56.84,2.028361155986,14668725,833770329.0,3.32,245210.0,13856817.1,30236308.35
2022-06-24,57.32,1.14699135345,14356610,822920885.2,3.25,-312115.0,-17915401.0,-10849443.8
2022-06-27,57.0,-0.558269364969,14449787,823637859.0,3.27,93177.0,5353950.42,716973.8
