持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2023-06-21,58.8,7.593778591034,674000,39631200.0,0.33,213300,12060429.93,14453945.0
2023-06-28,53.11,-5.279115391475,724036,38453551.96,0.36,87384,4547437.1448,2756474.32
2023-06-29,55.28,4.08585953681,590636,32650358.08,0.29,-133400,-7244780.58,-5803193.88
2023-07-05,53.95,0.465549348231,487236,26286382.2,0.24,-2900,-157501.32,-33921.0
2023-07-06,55.33,2.557924003707,532636,29470749.88,0.26,45400,2514215.68,3184367.68
2023-07-12,47.75,0.717148280953,950088,45366702.0,0.47,-92500,-4426966.75,-4062395.08
2023-07-13,48.65,1.884816753927,963488,46873691.2,0.48,13400,654029.88,1506989.2
2023-07-19,46.33,-1.446500744522,1119388,51861246.04,0.56,196100,9112159.09,8457477.16
2023-07-20,45.68,-1.402978631556,1195588,54614459.84,0.6,76200,3511288.38,2753213.8
2023-07-26,44.15,-5.763073639274,1222404,53969136.6,0.61,-29900,-1339615.68,-4701305.8
2023-07-27,43.43,-1.63080407701,1568304,68111442.72,0.78,345900,15118562.61,14142306.12
2023-08-02,45.5,4.501607717042,1401408,63764064.0,0.7,-442900,-19960218.59,-16537106.32
2023-08-03,45.49,-0.021978021978,1099951,50036770.99,0.55,-301457,-13688016.8334,-13727293.01
2023-08-09,44.89,-3.275156216333,925605,41550408.45,0.46,67654,3070375.309,1732902.54
2023-08-10,45.12,0.512363555358,800068,36099068.16,0.4,-125537,-5650596.1218,-5451340.29
2023-08-16,42.67,-2.267521759047,840168,35849968.56,0.42,20800,888661.28,76361.68
2023-08-17,44.79,4.968361846731,801348,35892376.92,0.4,-38820,-1741616.598,42408.36
2023-08-23,42.82,-2.415679124886,956448,40955103.36,0.48,-70700,-3044610.66,-4116150.88
2023-08-24,42.8,-0.046707146193,904448,38710374.4,0.45,-52000,-2242208.8,-2244728.96
2023-08-30,45.74,4.66819221968,1109097,50730096.78,0.55,61849,2819720.6496,4965359.18
2023-08-31,45.09,-1.42107564495,1132697,51073307.73,0.57,23600,1072405.24,343210.95
2023-09-06,47.03,4.325643300799,588648,27684115.44,0.29,-3600,-164643.12,985575.6
2023-09-07,45.91,-2.381458643419,508348,23338256.68,0.25,-80300,-3710815.57,-4345858.76
2023-09-13,43.99,-4.265505984766,629748,27702614.52,0.31,155400,6891197.46,5906323.92
2023-09-14,44.62,1.432143669016,493178,22005602.36,0.24,-136570,-6170778.88,-5697012.16
2023-09-15,45.16,1.210219632452,715178,32297438.48,0.35,222000,10113276.6,10291836.12
2023-09-20,43.89,-2.790697674419,894378,39254250.42,0.45,-72300,-3161447.64,-4391261.28
2023-09-21,42.78,-2.529049897471,737178,31536474.84,0.37,-157200,-6704202.72,-7717775.58
2023-09-27,44.72,-3.203463203463,934438,41788067.36,0.47,-170300,-7662478.2,-9250828.24
2023-09-28,43.7,-2.280858676208,809238,35363700.6,0.4,-125200,-5454976.52,-6424366.76
2023-10-11,43.53,0.138026224983,724438,31534786.14,0.36,-1400,-60774.98,-17391.72
2023-10-12,42.95,-1.332414426832,559438,24027862.1,0.28,-165000,-7117786.5,-7506924.04
2023-10-13,41.74,-2.817229336438,550738,22987804.12,0.27,-8700,-362713.44,-1040057.98
2023-10-16,40.49,-2.994729276473,697838,28255460.62,0.35,147100,5962521.98,5267656.5
2023-10-17,39.55,-2.321560879229,828938,32784497.9,0.41,131100,5194588.41,4529037.28
2023-10-18,38.36,-3.008849557522,1054038,40432897.68,0.53,225100,8678167.75,7648399.78
2023-10-19,38.53,0.443169968717,913488,35196692.64,0.45,-140550,-5452131.27,-5236205.04
2023-10-20,37.12,-3.659486114716,1029588,38218306.56,0.51,116100,4365592.2,3021613.92
2023-10-24,36.54,1.981579681831,1078088,39393335.52,0.54,48500,1770099.65,1175028.96
2023-10-25,36.95,1.12205801861,1038888,38386911.6,0.52,-39200,-1453002.88,-1006423.92
2023-10-26,37.38,1.163734776725,1238388,46290943.44,0.62,199500,7377529.95,7904031.84
2023-10-27,37.8,1.123595505618,1169588,44210426.4,0.58,-68800,-2574578.56,-2080517.04
2023-10-30,36.61,-3.148148148148,1125987,41222384.07,0.56,-43601,-1594549.6114,-2988042.33
2023-10-31,35.6,-2.758809068561,1194387,42520177.2,0.6,68400,2441859.48,1297793.13
2023-11-01,35.56,-0.112359550562,1085919,38615279.64,0.54,-108468,-3891332.8872,-3904897.56
2023-11-02,34.72,-2.362204724409,1331119,46216451.68,0.66,245200,8624174.4,7601172.04
2023-11-03,36.29,4.521889400922,1697304,61595162.16,0.85,366185,13232278.0675,15378710.48
2023-11-06,37.74,3.995591071921,1787804,67471722.96,0.89,90500,3392872.15,5876560.8
2023-11-07,37.98,0.635930047695,1868304,70958185.92,0.94,80500,3027588.9,3486462.96
2023-11-08,38.22,0.631911532385,1800004,68796152.88,0.9,-68300,-2600017.08,-2162033.04
2023-11-09,38.52,0.784929356358,1224204,47156338.08,0.61,-575800,-22277126.2,-21639814.8
2023-11-10,38.94,1.090342679128,1394004,54282515.76,0.7,169800,6583570.5,7126177.68
2023-11-13,39.71,1.977401129944,1522304,60450691.84,0.76,128300,5087595.37,6168176.08
2023-11-14,39.56,-0.377738604885,1790804,70844206.24,0.9,268500,10603521.45,10393514.4
2023-11-15,39.81,0.631951466127,1851804,73720317.24,0.93,61000,2428391.7,2876111.0
2023-11-16,39.02,-1.984426023612,1955904,76319374.08,0.98,104100,4102018.86,2599056.84
2023-11-17,39.6,1.486417221937,1894704,75030278.4,0.95,-61200,-2416714.56,-1289095.68
2023-11-20,40.61,2.550505050505,2178904,88485291.44,1.09,284200,11423987.4,13455013.04
2023-11-21,39.36,-3.078059591234,2041704,80361469.44,1.02,-137200,-5470109.12,-8123822.0
2023-11-22,38.4,-2.439024390244,2118204,81339033.6,1.06,76500,2976867.45,977564.16
2023-11-23,38.83,1.119791666667,2178404,84587427.32,1.09,60200,2332996.82,3248393.72
2023-11-24,38.1,-1.879989698687,2085354,79451987.4,1.04,-93050,-3547931.365,-5135439.92
2023-11-27,38.83,1.916010498688,2199654,85412564.82,1.1,114300,4431433.86,5960577.42
2023-11-28,38.48,-0.901364924028,2181354,83938501.92,1.09,-18300,-707112.0,-1474062.9
2023-11-29,38.57,0.233887733888,2374754,91594261.78,1.19,193400,7529371.44,7655759.86
2023-11-30,38.35,-0.570391495981,2309842,88582440.7,1.16,-64912,-2484688.5536,-3011821.08
2023-12-01,38.08,-0.704041720991,2568142,97794847.36,1.29,258300,9800883.54,9212406.66
2023-12-04,38.57,1.286764705882,2571142,99168946.94,1.29,3000,115932.0,1374099.58
2023-12-05,36.55,-5.237231008556,2079942,76021880.1,1.04,-491200,-18220720.16,-23147066.84
2023-12-06,36.42,-0.355677154583,2081742,75817043.64,1.04,1800,65681.46,-204836.46
2023-12-07,36.56,0.384404173531,2182254,79783206.24,1.09,100512,3664114.704,3966162.6
2023-12-08,37.17,1.668490153173,2227454,82794465.18,1.12,45200,1672223.72,3011258.94
2023-12-11,37.99,2.206080172182,2372454,90129527.46,1.19,145000,5426567.0,7335062.28
2023-12-12,37.82,-0.447486180574,2247354,84994928.28,1.13,-125100,-4730406.3,-5134599.18
2023-12-13,37.98,0.423056583818,2339654,88860058.92,1.17,92300,3539243.5,3865130.64
2023-12-14,37.6,-1.000526592944,2249654,84586990.4,1.13,-90000,-3415446.0,-4273068.52
2023-12-15,36.84,-2.021276595745,2155354,79403241.36,1.08,-94300,-3493381.22,-5183749.04
