持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2019-12-16,102.85,-0.339147286822,511421,52599649.85,0.08,,,
2019-12-17,105.0,2.090422946038,731549,76812645.0,0.11,220128.0,23069084.208,24212995.15
2019-12-18,100.88,-3.92380952381,585354,59050511.52,0.09,-146195.0,-15055263.4365,-17762133.48
2019-12-19,97.88,-2.973830293418,1121959,109817346.92,0.17,536605.0,52297684.2815,50766835.4
2019-12-20,95.61,-2.319166326114,1064879,101813081.19,0.16,-57080.0,-5548735.384,-8004265.73
2019-12-23,92.5,-3.252797824495,1425844,131890570.0,0.22,360965.0,33416118.296,30077488.81
2019-12-27,91.18,-3.899662731872,1296903,118251615.54,0.2,-128941.0,-11923625.5635,-13638954.46
2019-12-30,92.35,1.283176135117,1673391,154537658.85,0.26,376488.0,34337625.6888,36286043.31
2019-12-31,92.5,0.162425554954,2014508,186341990.0,0.31,341117.0,31545408.5856,31804331.15
2020-01-02,96.23,4.032432432432,1980766,190609112.18,0.31,-33742.0,-3213240.5374,4267122.18
2020-01-03,92.58,-3.79299594721,1699954,157381741.32,0.26,-280812.0,-26207369.6052,-33227370.86
2020-01-06,92.26,-0.345647007993,2234677,206171300.02,0.35,534723.0,49391882.2593,48789558.7
2020-01-07,91.95,-0.336006936917,2372790,218178040.5,0.37,138113.0,12763781.9515,12006740.48
2020-01-08,90.68,-1.381185426862,2406590,218229581.2,0.37,33800.0,3083830.88,51540.7
2020-01-09,93.59,3.209086898985,1925022,180162808.98,0.3,-481568.0,-44758519.0944,-38066772.22
2020-01-10,100.38,7.255048616305,1950345,195775631.1,0.3,25323.0,2487361.8042,15612822.12
2020-01-13,110.42,10.001992428771,2418273,267025704.66,0.37,467928.0,49951922.3064,71250073.56
2020-01-14,106.5,-3.550081506973,3777390,402292035.0,0.59,1359117.0,147016229.5368,135266330.34
2020-01-15,110.0,3.286384976526,3550478,390552580.0,0.55,-226912.0,-24615958.3488,-11739455.0
2020-01-16,110.48,0.436363636364,3145386,347502245.28,0.49,-405092.0,-44287857.6668,-43050334.72
2020-01-17,110.0,-0.434467776973,2915356,320689160.0,0.45,-230030.0,-25443480.282,-26813085.28
2020-01-20,121.0,10.0,2972382,359658222.0,0.46,57026.0,6747977.8216,38969062.0
2020-01-21,127.99,5.776859504132,3275100,419180049.0,0.51,302718.0,38582589.7002,59521827.0
2020-01-22,130.25,1.76576295023,3165006,412242031.5,0.49,-110094.0,-14244930.5472,-6938017.5
2020-01-23,125.0,-4.030710172745,3890641,486330125.0,0.61,725635.0,92207382.7755,74088093.5
2020-02-03,112.5,-10.0,3878353,436314712.5,0.6,-12288.0,-1384619.2128,-50015412.5
2020-02-04,122.2,8.622222222222,4626426,565349257.2,0.72,748073.0,89020163.3489,129034544.7
2020-02-05,118.0,-3.436988543372,3883422,458243796.0,0.6,-743004.0,-90162643.7952,-107105461.2
2020-02-06,118.3,0.254237288136,4135947,489282530.1,0.64,252525.0,29715980.385,31038734.1
2020-02-07,122.1,3.212172442942,4458531,544386635.1,0.69,322584.0,39004050.7992,55104105.0
2020-02-10,117.56,-3.718263718264,3265460,383887477.6,0.51,-1193071.0,-140158401.867,-160499157.5
2020-02-11,121.0,2.926165362368,4227533,511531493.0,0.66,962073.0,116354840.3514,127644015.4
2020-02-12,121.4,0.330578512397,4956436,601711330.4,0.77,728903.0,87644171.4036,90179837.4
2020-02-13,126.98,4.596375617792,3689111,468443314.78,0.57,-1267325.0,-160839257.33,-133268015.62
2020-02-14,122.08,-3.858875413451,3051334,372506854.72,0.47,-637777.0,-79023057.6303,-95936460.06
2020-02-17,124.46,1.949541284404,3469534,431818201.64,0.54,418200.0,51529558.5,59311346.92
2020-02-18,127.1,2.121163426,3692536,469321325.6,0.57,223002.0,28064021.193,37503123.96
2020-02-19,128.98,1.479150275374,3568444,460257907.12,0.55,-124092.0,-15821444.5884,-9063418.48
2020-02-20,136.75,6.024189796868,3542325,484412943.75,0.55,-26119.0,-3483603.3417,24155036.63
2020-02-21,139.2,1.791590493601,4021353,559772337.6,0.63,479028.0,65779166.904,75359393.85
2020-02-24,151.21,8.627873563218,4807635,726962488.35,0.75,786282.0,115398677.73,167190150.75
2020-02-25,166.33,9.999338668078,5795506,963966512.98,0.9,987871.0,155138521.8143,237004024.63
2020-02-26,156.0,-6.210545301509,5896509,919855404.0,0.92,101003.0,16401250.9514,-44111108.98
2020-02-27,147.92,-5.179487179487,6729377,995409445.84,1.05,832868.0,128714918.7656,75554041.84
2020-02-28,139.37,-5.780151433207,8025424,1118503342.88,1.25,1296047.0,179746036.7313,123093897.04
