持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2020-06-15,608.08,-3.249005568815,21289,12945415.12,0.02,,,
2020-06-16,584.98,-3.798842257598,26089,15261543.22,0.02,4800.0,2825075.04,2316128.1
2020-06-17,576.84,-1.391500564122,66489,38353514.76,0.06,40400.0,23308444.68,23091971.54
2020-06-18,634.52,9.999306566812,134289,85209056.28,0.13,67800.0,41963887.92,46855541.52
2020-06-19,624.0,-1.65794616403,261623,163252752.0,0.26,127334.0,80089456.981,78043695.72
2020-06-22,644.8,3.333333333333,234430,151160464.0,0.23,-27193.0,-17303482.3916,-12092288.0
2020-06-23,654.0,1.426799007444,295302,193127508.0,0.29,60872.0,39358246.4408,41967044.0
2020-06-24,712.85,8.998470948012,249361,177756988.85,0.24,-45941.0,-31928889.3357,-15370519.15
2020-06-29,686.81,-3.652942414253,374400,142856480.0,0.37,-74449.8,-27821422.8807,-34900508.85
2020-07-02,405.35,-1.078653879005,344410,139606593.5,0.19,-29990.0,-12187264.224,-3249886.5
2020-07-03,400.9,-1.097816701616,334678,134172410.2,0.18,-9732.0,-3847141.3488,-5434183.3
2020-07-06,419.04,4.524819156897,366009,153372411.36,0.2,31331.0,12908008.5604,19200001.16
2020-07-07,439.0,4.763268423062,485939,213327221.0,0.26,119930.0,53433276.396,59954809.64
2020-07-08,444.18,1.179954441913,504279,223990646.22,0.28,18340.0,8102964.128,10663425.22
2020-07-09,445.43,0.281417443379,550228,245088058.04,0.3,45949.0,20620064.0502,21097411.82
2020-07-10,476.61,6.999977549783,584534,278594749.74,0.32,34306.0,16310506.3908,33506691.7
2020-07-13,490.05,2.819915654309,523114,256352015.7,0.29,-61420.0,-29527566.728,-22242734.04
2020-07-14,521.91,6.501377410468,393699,205475445.09,0.21,-129415.0,-64188274.0785,-50876570.61
2020-07-15,507.0,-2.856814393286,371939,188573073.0,0.2,-21760.0,-11154112.896,-16902372.09
2020-07-16,456.3,-10.0,343792,156872289.6,0.19,-28147.0,-13487012.2198,-31700783.4
2020-07-17,465.3,1.972386587771,375872,174893241.6,0.2,32080.0,14833971.648,18020952.0
2020-07-20,454.88,-2.239415430905,372632,169502844.16,0.2,-3240.0,-1465449.408,-5390397.44
2020-07-21,452.0,-0.633134013366,518794,234494888.0,0.28,146162.0,66366712.3574,64992043.84
2020-07-22,450.39,-0.356194690265,609786,274641516.54,0.33,90992.0,41296973.9776,40146628.54
2020-07-23,429.77,-4.578254401741,770801,331267145.77,0.42,161015.0,69664910.915,56625629.23
2020-07-24,404.5,-5.879889243084,1032845,417785802.5,0.57,262044.0,109502972.9244,86518656.73
2020-07-27,420.4,3.930778739184,1958357,823293282.8,1.08,925512.0,388536323.6328,405507480.3
2020-07-28,424.96,1.084681255947,1521089,646401981.44,0.84,-437268.0,-185470589.1636,-176891301.36
2020-07-29,439.0,3.303840361446,1254043,550524877.0,0.69,-267046.0,-115735413.0998,-95877104.44
2020-07-30,429.12,-2.250569476082,1213369,520680905.28,0.67,-40674.0,-17468531.2284,-29843971.72
2020-07-31,438.8,2.255779269202,1413738,620348234.4,0.78,200369.0,87624529.5302,99667329.12
2020-08-03,468.65,6.802643573382,1448086,678645503.9,0.8,34348.0,15621518.4872,58297269.5
2020-08-04,457.32,-2.417582417582,1663080,760559745.6,0.92,214994.0,99392586.176,81914241.7
2020-08-05,460.69,0.736901950494,1712764,789053247.16,0.95,49684.0,23231994.9484,28493501.56
2020-08-06,444.5,-3.514293776726,1797248,798876736.0,0.99,84484.0,37770177.396,9823488.84
2020-08-07,420.11,-5.487064116985,1646674,691784214.14,0.91,-150574.0,-63617334.3112,-107092521.86
2020-08-10,417.97,-0.509390397753,1636773,684122010.81,0.9,-9901.0,-4104345.6885,-7662203.33
2020-08-11,409.2,-2.098236715554,1749773,716007111.6,0.97,113000.0,47172448.9,31885100.79
2020-08-12,417.08,1.925708699902,1769879,738181133.32,0.98,20106.0,8128081.719,22174021.72
2020-08-13,406.86,-2.45036923372,1768264,719435891.04,0.98,-1615.0,-661653.3875,-18745242.28
2020-08-14,413.93,1.737698471219,1901143,786940121.99,1.05,132879.0,54595077.8649,67504230.95
2020-08-17,411.1,-0.683690479067,1893638,778474581.8,1.05,-7505.0,-3069050.4205,-8465540.19
2020-08-18,398.8,-2.99197275602,1983055,790842334.0,1.1,89417.0,35419003.6368,12367752.2
2020-08-19,388.09,-2.68555667001,1882083,730417591.47,1.04,-100972.0,-39451487.0212,-60424742.53
2020-08-20,380.0,-2.084568012574,1770189,672671820.0,0.98,-111894.0,-43159238.9676,-57745771.47
2020-08-21,373.46,-1.721052631579,1583993,591558025.78,0.87,-186196.0,-70192223.9388,-81113794.22
2020-08-24,382.67,2.466127563862,1645688,629755426.96,0.91,61695.0,23543089.6275,38197401.18
2020-08-25,385.73,0.799644602399,1405049,541969550.77,0.78,-240639.0,-92775623.1654,-87785876.19
2020-08-26,373.82,-3.087651984549,1435465,536605526.3,0.79,30416.0,11470722.2064,-5364024.47
2020-08-27,399.53,6.877641645712,1425345,569468087.85,0.79,-10120.0,-3988356.768,32862561.55
2020-08-28,392.51,-1.757064550847,1308577,513629558.27,0.72,-116768.0,-45535631.6256,-55838529.58
2020-08-31,393.0,0.124837583756,1415796,556407828.0,0.78,107219.0,42175558.621,42778269.73
2020-09-01,383.89,-2.318066157761,1389676,533482719.64,0.77,-26120.0,-9974606.344,-22925108.36
2020-09-02,381.61,-0.593920133372,1405053,536182275.33,0.78,15377.0,5891019.4243,2699555.69
2020-09-03,393.59,3.139330730327,1599880,629696769.2,0.88,194827.0,76150802.0799,93514493.87
2020-09-04,405.2,2.949770065296,1716592,695563078.4,0.95,116712.0,47201880.8448,65866309.2
2020-09-07,382.73,-5.545409674235,1578334,604075771.82,0.87,-138258.0,-54068500.7568,-91487306.58
2020-09-08,369.0,-3.58738536305,1491456,550347264.0,0.82,-86878.0,-32370820.9902,-53728507.82
2020-09-09,337.8,-8.455284552846,1522040,514145112.0,0.84,30584.0,10590398.14,-36202152.0
2020-09-10,331.71,-1.802841918295,1447548,480166147.08,0.8,-74492.0,-25230358.4588,-33978964.92
2020-09-11,341.86,3.059901721383,1457722,498336842.92,0.8,10174.0,3443125.776,18170695.84
2020-09-14,350.5,2.527350377347,1644617,576438258.5,0.91,186895.0,65367124.314,78101415.58
2020-09-15,367.95,4.978601997147,1806580,664731111.0,1.0,161963.0,58625326.0062,88292852.5
2020-09-16,367.08,-0.236445169181,1868340,685830247.2,1.03,61760.0,22721528.704,21099136.2
2020-09-17,389.11,6.001416584941,1882814,732621755.54,1.04,14474.0,5498213.7742,46791508.34
2020-09-18,392.65,0.909768445941,2296810,901842446.5,1.27,413996.0,161039434.6484,169220690.96
