持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2017-03-16,13.17,0.0,648692317,8543277814.89,6.65,,,
2017-03-17,13.15,-0.151860288535,650438190,8553262198.5,6.67,1745873.0,22950024.3469,9984383.61
2017-03-20,13.18,0.228136882129,654530022,8626705689.96,6.71,4091832.0,53990086.5072,73443491.46
2017-03-21,13.21,0.227617602428,659575705,8712995063.05,6.76,5045683.0,66609574.9879,86289373.09
2017-03-22,13.17,-0.302800908403,665258392,8761453022.64,6.82,5682687.0,74825076.2664,48457959.59
2017-03-23,13.26,0.683371298405,668000989,8857693114.14,6.85,2742597.0,36466941.0105,96240091.5
2017-03-24,13.42,1.206636500754,669794397,8988640807.74,6.87,1793408.0,23964055.7184,130947693.6
2017-03-27,13.34,-0.596125186289,673594705,8985753364.7,6.91,3800308.0,50858761.9024,-2887443.04
2017-03-28,13.27,-0.524737631184,675470254,8963490270.58,6.93,1875549.0,24915918.2454,-22263094.12
2017-03-29,13.27,0.0,674563535,8951458109.45,6.92,-906719.0,-12028080.8945,-12032161.13
2017-03-30,13.25,-0.150715900528,675702836,8953062577.0,6.93,1139301.0,15060078.1287,1604467.55
2017-03-31,13.27,0.150943396226,675821838,8968155790.26,6.93,119002.0,1577811.8174,15093213.26
2017-04-05,13.31,0.301431801055,676780727,9007951476.37,6.94,958889.0,12777483.5917,39795686.11
2017-04-06,13.26,-0.375657400451,677452678,8983022510.28,6.95,671951.0,8931303.9116,-24928966.09
2017-04-07,13.27,0.075414781297,675729618,8966932030.86,6.93,-1723060.0,-22870003.074,-16090479.42
2017-04-10,13.3,0.226073850791,675612795,8985650173.5,6.93,-116823.0,-1553570.6655,18718142.64
2017-04-11,13.29,-0.075187969925,674677029,8966457715.41,6.92,-935766.0,-12413216.7198,-19192458.09
2017-04-12,13.55,1.956358164033,674929861,9145299616.55,6.92,252832.0,3400463.984,178841901.14
2017-04-18,13.46,-0.443786982249,673435642,9064443741.32,6.9,-1494219.0,-20154474.1377,-80855875.23
2017-04-19,13.47,0.074294205052,672971867,9064931048.49,6.9,-463775.0,-6267177.085,487307.17
2017-04-20,13.66,1.410541945063,673803099,9204150332.34,6.91,831232.0,11331687.1168,139219283.85
2017-04-21,13.81,1.098096632504,674097382,9309284845.42,6.91,294283.0,4030441.1114,105134513.08
2017-04-24,13.81,0.0,669731979,9248998629.99,6.87,-4365403.0,-59881106.0316,-60286215.43
2017-04-25,13.69,-0.868935553946,668745251,9155122486.19,6.86,-986728.0,-13522317.8576,-93876143.8
2017-04-26,13.92,1.680058436815,669409601,9318181645.92,6.86,664350.0,9230279.595,163059159.73
2017-04-27,13.89,-0.215517241379,668857168,9290426063.52,6.86,-552433.0,-7671913.2875,-27755582.4
2017-04-28,13.89,0.0,668449268,9284760332.52,6.85,-407900.0,-5654758.49,-5665731.0
2017-05-04,14.0,0.0,670077195,9381080730.0,6.87,1627927.0,22800257.1839,96320397.48
2017-05-05,14.06,0.428571428571,669200581,9408960168.86,6.86,-876614.0,-12243843.0608,27879438.86
2017-05-08,14.16,0.711237553343,669247774,9476548479.84,6.86,47193.0,663925.2819,67588310.98
2017-05-09,13.97,-1.341807909605,670714796,9369885700.12,6.88,1467022.0,20606231.1186,-106662779.72
2017-05-10,13.97,0.0,672749607,9398312009.79,6.9,2034811.0,28377677.6871,28426309.67
2017-05-11,14.1,0.930565497495,673898463,9501968328.3,6.91,1148856.0,16115117.9976,103656318.51
2017-05-12,14.12,0.141843971631,674063946,9517782917.52,6.91,165483.0,2335428.4824,15814589.22
2017-05-15,14.21,0.637393767705,674894755,9590254468.55,6.92,830809.0,11778545.3548,72471551.03
2017-05-16,14.33,0.844475721323,676087801,9688338188.33,6.93,1193046.0,17012358.7416,98083719.78
2017-05-17,14.2,-0.907187718074,677957570,9626997494.0,6.95,1869769.0,26647573.8342,-61340694.33
2017-05-18,14.24,0.281690140845,679752102,9679669932.48,6.97,1794532.0,25487020.1832,52672438.48
2017-05-19,14.29,0.351123595506,680844438,9729267019.02,6.98,1092336.0,15555738.5088,49597086.54
2017-05-22,14.56,1.889433170049,680622148,9909858474.88,6.98,-222290.0,-3212312.79,180591455.86
2017-05-23,14.76,1.373626373626,681285273,10055770629.48,6.99,663125.0,9714250.75,145912154.6
2017-05-24,14.78,0.135501355014,681012518,10065365016.04,6.98,-272755.0,-4002434.1455,9594386.56
2017-05-25,14.69,-0.608930987821,682519804,10026215920.76,7.0,1507286.0,22149266.3128,-39149095.28
