持股日期,当日收盘价,当日涨跌幅,持股数量,持股市值,持股数量占A股百分比,今日增持股数,今日增持资金,今日持股市值变化
2020-06-15,26.65,-0.92936802974,43500,1159275.0,0.01,,,
2020-06-16,27.65,3.75234521576,245750,6794987.5,0.07,202250.0,5592354.075,5635712.5
2020-06-17,27.95,1.084990958409,236950,6622752.5,0.07,-8800.0,-243370.16,-172235.0
2020-06-18,29.71,6.296958855098,342700,10181617.0,0.1,105750.0,3075960.825,3558864.5
2020-06-19,30.01,1.009761023225,157100,4714571.0,0.04,-185600.0,-5597454.72,-5467046.0
2020-06-22,29.71,-0.999666777741,323665,9616087.15,0.1,166565.0,4944715.216,4901516.15
2020-06-23,29.94,0.774150117805,220265,6594734.1,0.06,-103400.0,-3070245.86,-3021353.05
2020-06-24,29.49,-1.503006012024,303515,8950657.35,0.09,83250.0,2467946.25,2355923.25
2020-06-29,28.7,-2.678874194642,346815,9953590.5,0.1,43300.0,1255193.39,1002933.15
2020-07-02,28.44,-0.974930362117,434597,12359938.68,0.13,87782.0,2500119.142,2406348.18
2020-07-03,28.56,0.42194092827,411016,11738616.96,0.12,-23581.0,-665326.1245,-621321.72
2020-07-06,29.03,1.645658263305,1245118,36145775.54,0.38,834102.0,24121979.6094,24407158.58
2020-07-07,31.55,8.680675163624,676308,21337517.4,0.2,-568810.0,-17402912.593,-14808258.14
2020-07-08,32.58,3.264659270998,484224,15776017.92,0.15,-192084.0,-6091444.6416,-5561499.48
2020-07-09,32.68,0.306936771025,335140,10952375.2,0.1,-149084.0,-4842904.2896,-4823642.72
2020-07-10,34.0,4.039167686659,337240,11466160.0,0.1,2100.0,69989.64,513784.8
2020-07-13,34.72,2.117647058824,373640,12972780.8,0.11,36400.0,1255224.88,1506620.8
2020-07-14,31.97,-7.920506912442,270752,8655941.44,0.08,-102888.0,-3346267.5792,-4316839.36
2020-07-15,30.69,-4.003753518924,216652,6649049.88,0.06,-54100.0,-1681996.05,-2006891.56
2020-07-16,30.8,0.358422939068,206190,6350652.0,0.06,-10462.0,-322855.2276,-298397.88
2020-07-17,29.98,-2.662337662338,197284,5914574.32,0.06,-8906.0,-270337.177,-436077.68
2020-07-20,29.05,-3.102068045364,175916,5110359.8,0.05,-21368.0,-602787.0064,-804214.52
2020-07-21,28.36,-2.375215146299,159401,4520612.36,0.04,-16515.0,-468705.609,-589747.44
2020-07-22,28.25,-0.387870239774,252951,7145865.75,0.07,93550.0,2655435.46,2625253.39
2020-07-23,26.42,-6.477876106195,269851,7129463.42,0.08,16900.0,453793.73,-16402.33
2020-07-24,25.58,-3.179409538229,212933,5446826.14,0.06,-56918.0,-1488400.0082,-1682637.28
2020-07-27,26.45,3.40109460516,141171,3733972.95,0.04,-71762.0,-1849321.0924,-1712853.19
2020-07-28,26.38,-0.264650283554,122371,3228146.98,0.03,-18800.0,-500728.6,-505825.97
2020-07-29,26.77,1.478392721759,280921,7520255.17,0.08,158550.0,4223407.335,4292108.19
2020-07-30,26.5,-1.008591707135,218771,5797431.5,0.06,-62150.0,-1668081.14,-1722823.67
2020-07-31,26.78,1.056603773585,281421,7536454.38,0.08,62650.0,1672516.93,1739022.88
2020-08-03,29.0,8.289768483943,500171,14504959.0,0.15,218750.0,6212346.875,6968504.62
2020-08-04,28.72,-0.965517241379,282771,8121183.12,0.08,-217400.0,-6263315.74,-6383775.88
2020-08-05,28.68,-0.139275766017,277222,7950726.96,0.08,-5549.0,-158789.6291,-170456.16
2020-08-06,27.79,-3.103207810321,284072,7894360.88,0.08,6850.0,190909.5,-56366.08
2020-08-07,26.74,-3.778337531486,291922,7805994.28,0.09,7850.0,210444.37,-88366.6
2020-08-10,26.89,0.56095736724,351222,9444359.58,0.1,59300.0,1590722.5,1638365.3
2020-08-11,26.1,-2.9378951283,312322,8151604.2,0.09,-38900.0,-1033425.18,-1292755.38
2020-08-12,25.59,-1.954022988506,360122,9215521.98,0.11,47800.0,1214593.22,1063917.78
2020-08-13,26.14,2.149277061352,314272,8215070.08,0.09,-45850.0,-1199550.625,-1000451.9
2020-08-14,26.29,0.573833205815,329272,8656560.88,0.1,15000.0,392140.5,441490.8
2020-08-17,27.49,4.56447318372,1680122,46186553.78,0.52,1350850.0,36980599.43,37529992.9
2020-08-18,27.01,-1.746089487086,1817172,49081815.72,0.56,137050.0,3701679.385,2895261.94
2020-08-19,26.19,-3.035912624954,1786272,46782463.68,0.55,-30900.0,-818198.01,-2299352.04
2020-08-20,26.14,-0.190912562047,1798122,47002909.08,0.55,11850.0,309960.45,220445.4
2020-08-21,25.71,-1.644988523336,1826310,46954430.1,0.56,28188.0,733268.538,-48478.98
2020-08-24,25.72,0.038895371451,1893810,48708793.2,0.58,67500.0,1724159.25,1754363.1
2020-08-25,25.72,0.0,1893510,48701077.2,0.58,-300.0,-7724.97,-7716.0
2020-08-26,25.16,-2.177293934681,1827819,45987926.04,0.56,-65691.0,-1661778.6579,-2713151.16
2020-08-27,25.1,-0.238473767886,1870160,46941016.0,0.58,42341.0,1055353.6591,953089.96
2020-08-28,25.36,1.035856573705,2010210,50978925.6,0.62,140050.0,3535898.37,4037909.6
2020-08-31,25.37,0.039432176656,1844760,46801561.2,0.57,-165450.0,-4245083.01,-4177364.4
2020-09-01,25.78,1.616081986598,1859160,47929144.8,0.57,14400.0,369010.08,1127583.6
2020-09-02,25.6,-0.698215671063,1835060,46977536.0,0.56,-24100.0,-615383.86,-951608.8
2020-09-03,25.1,-1.953125,1813760,45525376.0,0.56,-21300.0,-538116.81,-1452160.0
2020-09-04,25.1,0.0,1841610,46224411.0,0.57,27850.0,694211.38,699035.0
2020-09-07,23.63,-5.856573705179,1876296,44336874.48,0.58,34686.0,839356.1082,-1887536.52
2020-09-08,24.02,1.650444350402,1922378,46175519.56,0.59,46082.0,1083415.4692,1838645.08
2020-09-09,23.82,-0.832639467111,1940078,46212657.96,0.6,17700.0,423746.85,37138.4
2020-09-10,22.57,-5.247691015953,1851878,41796886.46,0.57,-88200.0,-2044608.3,-4415771.5
2020-09-11,22.65,0.354452813469,1859578,42119441.7,0.57,7700.0,173201.49,322555.24
2020-09-14,22.7,0.220750551876,1994078,45265570.6,0.61,134500.0,3059094.9,3146128.9
2020-09-15,22.78,0.352422907489,1974978,44989998.84,0.61,-19100.0,-433543.26,-275571.76
2020-09-16,22.61,-0.746268656716,1886078,42644223.58,0.58,-88900.0,-2016643.16,-2345775.26
2020-09-17,22.79,0.796107916851,2039628,46483122.12,0.63,153550.0,3480840.305,3838898.54
2020-09-18,22.87,0.351031154015,2183569,49938223.03,0.67,143941.0,3270397.0964,3455100.91
2020-09-21,22.87,0.0,2007129,45903040.23,0.62,-176440.0,-4074511.276,-4035182.8
2020-09-22,21.95,-4.022737210319,970988,21313186.6,0.3,-1036141.0,-22957879.7511,-24589853.63
2020-09-23,22.04,0.410022779043,629788,13880527.52,0.19,-341200.0,-7483096.04,-7432659.08
2020-09-24,21.17,-3.947368421053,587088,12428652.96,0.18,-42700.0,-912750.93,-1451874.56
2020-09-25,21.01,-0.755786490316,821992,17270051.92,0.25,234904.0,4951705.8488,4841398.96
2020-09-28,20.51,-2.379819133746,722817,14824976.67,0.22,-99175.0,-2064357.3775,-2445075.25
