date,open,high,low,close,volume,amount
2017-05-04,7.3398397800,7.3398397800,7.3398397800,7.3398397800,14958,151225.0000
2017-05-05,8.0730977600,8.0730977600,8.0730977600,8.0730977600,5172,57513.0000
2017-05-08,8.8789555400,8.8789555400,8.8789555400,8.8789555400,8700,106401.0000
2017-05-09,9.7646731000,9.7646731000,9.7646731000,9.7646731000,9058,121830.0000
2017-05-10,10.7447704000,10.7447704000,10.7447704000,10.7447704000,10600,156880.0000
2017-05-11,11.8192474400,11.8192474400,11.8192474400,11.8192474400,39400,641432.0000
2017-05-12,13.0026241800,13.0026241800,13.0026241800,13.0026241800,97150,1739957.0000
2017-05-15,14.3021606000,14.3021606000,14.3021606000,14.3021606000,77309,1522987.0000
2017-05-16,15.7323766600,15.7323766600,15.7323766600,15.7323766600,300153,6504316.0000
2017-05-17,17.3077923200,17.3077923200,17.3077923200,17.3077923200,164176,3913956.0000
2017-05-18,19.0356675600,19.0356675600,19.0356675600,19.0356675600,152672,4003060.0000
2017-05-19,20.9377823200,20.9377823200,17.4675118800,17.6344914200,24309815,631737760.0000
2017-05-22,16.6253542000,16.9302733600,15.8703162800,15.8703162800,12357647,277131696.0000
2017-05-23,15.0354185800,16.3131750600,14.9773387400,16.1026356400,13966429,301875264.0000
2017-05-24,15.7251166800,16.5454944200,15.5363572000,16.3276950200,12676910,281045392.0000
2017-05-25,16.1897554000,16.2333152800,15.0426785600,15.3911576000,11688157,249982025.0000
2017-05-26,15.4347174800,16.6035742600,15.4347174800,15.9138761600,11573052,254669262.0000
2017-05-31,16.6979540000,17.5038117800,16.4656346400,16.5600143800,19069116,449269760.0000
2017-06-01,15.7759365400,16.0808557000,14.9047389400,14.9047389400,14272917,301910128.0000
2017-06-02,14.0988811600,15.0934984200,13.9536815600,14.6288597000,7807790,155174183.0000
2017-06-05,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-06,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-07,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-08,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-09,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-12,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-13,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-14,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-15,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-16,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-19,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-20,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-21,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-22,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-23,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-26,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-27,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-28,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-29,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-06-30,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-03,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-04,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-05,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-06,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-07,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-10,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-11,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-12,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-13,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-14,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-17,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-18,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-19,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-20,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-21,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-24,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-25,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
2017-07-26,14.6288597000,14.6288597000,14.6288597000,14.6288597000,0,0.0000
