date,open,high,low,close,volume,amount
2020-12-29,18.9606200000,21.7573114500,18.6762107000,18.9795806200,29633664,618694010.7400
2020-12-30,17.3489673000,19.9560525500,16.4293772300,18.3443998500,21950150,415076295.0800
2020-12-31,17.9083055900,18.3443998500,16.6853456000,16.9602745900,14664466,268794803.2700
2021-01-04,17.1214398600,17.5859750500,16.6095031200,17.5385735000,9637884,174350748.6700
2021-01-05,17.4342900900,18.2780376800,16.7137865300,17.6428569100,9729310,179293210.9200
2021-01-06,17.5670144300,19.5294386000,16.8844321100,18.2401164400,13971910,269361932.9800
2021-01-07,18.4486832600,19.9086510000,18.0315496200,19.9086510000,13984969,283549131.0600
2021-01-08,19.4441158100,19.7664463500,18.8468562800,19.1502262000,7859405,159089731.4600
2021-01-11,19.2450293000,20.1740996800,17.6428569100,17.6428569100,9285059,184939421.9400
2021-01-12,17.5480538100,17.5764947400,16.4957394000,16.6853456000,7940230,141496838.5900
2021-01-13,16.7801487000,16.7801487000,15.3486218900,15.5192674700,7012520,117635336.1900
2021-01-14,15.5382280900,16.3535347500,15.3675825100,15.9269208000,3846038,64819924.3900
2021-01-15,15.7562752200,16.3819756800,15.5287477800,16.1449679300,3717324,62798175.4900
2021-01-18,15.9743223500,16.1070466900,15.6140705700,15.8131570800,3736716,62212450.6500
2021-01-19,15.7941964600,16.4862590900,15.6235508800,16.1734088600,4057244,69022083.1100
2021-01-20,16.3061332000,16.3061332000,15.7752358400,15.8510783200,2746020,46124717.6500
2021-01-21,15.9743223500,16.3061332000,15.7562752200,16.0027632800,3238535,54731934.4700
2021-01-22,15.8510783200,16.0027632800,15.3960234400,15.7562752200,3474467,57395457.1100
2021-01-25,15.7562752200,15.7562752200,14.9788898000,14.9788898000,3795855,60819104.4100
2021-01-26,14.9883701100,15.3012203400,14.9220079400,15.0262913500,1880905,29921099.0600
2021-01-27,15.4149840600,15.4813462300,14.8651260800,14.9788898000,2815827,44791786.0800
2021-01-28,14.8272048400,14.9978504200,14.4859136800,14.5522758500,2215726,34443695.9800
