date,open,high,low,close,volume,amount
2010-09-28,3.5463830000,3.7376486000,3.4666890000,3.6655255300,18773632,1704527195.5700
2010-09-29,3.6300617000,3.6722995200,3.4977696600,3.5922070500,4917781,444138357.5500
2010-09-30,3.6659240000,3.8332814000,3.6061535000,3.7460164700,3720229,346557758.0300
2010-10-08,3.7460164700,4.1205782700,3.7460164700,4.1205782700,3623297,357932194.9100
2010-10-11,4.0596123600,4.2955066000,4.0109990200,4.2835525000,3534970,370544792.2700
2010-10-12,4.2249774100,4.3783883600,4.2042569700,4.3233995000,1806068,194469498.7100
2010-10-13,4.2325483400,4.5820065300,4.1393063600,4.5820065300,1993573,217271314.9500
2010-10-14,4.5385733000,4.6162749500,4.3385413600,4.3955225700,2307495,259114496.7900
2010-10-15,4.4429405000,4.5824050000,4.2321498700,4.3628480300,1422946,156987688.7000
2010-10-18,4.2636290000,4.4270017000,4.0791373900,4.4230170000,1562725,165765342.6200
2010-10-19,4.3752006000,4.6800301500,4.3309704300,4.4222200600,1776960,200095180.1300
2010-10-20,4.3230010300,4.5043048800,4.2441039700,4.5043048800,859623,94899926.7400
2010-10-21,4.6019300300,4.9390356500,4.4628640000,4.7796476500,947102,111230231.4800
2010-10-22,4.7421914700,5.1163548000,4.7417930000,4.9330586000,643791,79350017.9400
2010-10-25,4.9609515000,5.4263644600,4.9609515000,5.3347163600,995891,133045212.0600
2010-10-26,5.2598040000,5.4538588900,5.2207539400,5.3634062000,548705,73608267.6900
2010-10-27,5.4191920000,5.6797913800,5.3634062000,5.5439131100,613615,85463623.8600
2010-10-28,5.5785800000,5.7774165300,5.3817358200,5.5104416300,797452,110346791.8800
2010-10-29,5.4211843500,5.6503046000,5.4211843500,5.5714075400,528008,74012159.6200
2010-11-01,5.6136453600,5.9774484700,5.6136453600,5.9571265000,881274,130593636.6700
2010-11-02,5.9607127300,5.9730653000,5.7602823200,5.9364060600,676042,98979336.7300
2010-11-03,5.8650799300,5.9571265000,5.4996829400,5.5447100500,802751,115161841.2900
