date,open,high,low,close,volume,amount
2017-08-29,6.6842981700,7.2919616400,6.6842981700,7.2919616400,7500,126618.0000
2017-08-30,8.0202958700,8.0202958700,8.0202958700,8.0202958700,2600,48386.0000
2017-08-31,8.8218944900,8.8218944900,8.8218944900,8.8218944900,3600,73692.0000
2017-09-01,9.7053768400,9.7053768400,9.7053768400,9.7053768400,5400,121608.0000
2017-09-04,10.6750525900,10.6750525900,10.6750525900,10.6750525900,7400,183298.0000
2017-09-05,11.7438507500,11.7438507500,11.7438507500,11.7438507500,11400,310650.0000
2017-09-06,12.9203906600,12.9203906600,12.9203906600,12.9203906600,11800,353764.0000
2017-09-07,14.2132916600,14.2132916600,14.2132916600,14.2132916600,46970,1549070.0000
2017-09-08,15.6354827600,15.6354827600,15.6354827600,15.6354827600,92471,3354847.0000
2017-09-11,15.6354827600,15.6354827600,15.6354827600,15.6354827600,0,0.0000
2017-09-12,15.6354827600,15.6354827600,15.6354827600,15.6354827600,0,0.0000
2017-09-13,17.1998929700,17.1998929700,17.1998929700,17.1998929700,158615,6330324.6500
2017-09-14,18.9194513000,18.9194513000,18.9194513000,18.9194513000,82600,3626140.0000
2017-09-15,20.8113964300,20.8113964300,20.8113964300,20.8113964300,297700,14375933.0000
2017-09-18,22.8929670400,22.8929670400,22.1991101700,22.8929670400,13792799,727246523.2600
2017-09-19,22.4102840000,24.9702279800,22.1430844600,24.1427713400,13532337,737127298.1100
2017-09-20,22.9576120900,25.8537103300,21.9879363400,24.4401385700,11908668,663028108.0600
2017-09-21,24.1772487000,24.9529893000,22.4102840000,22.5352644300,9112979,498833032.5100
2017-09-22,21.9276009600,23.3368630500,21.1906473900,22.2378972000,6955679,361695468.8200
2017-09-25,22.2378972000,24.4616869200,21.8370978900,24.4616869200,7456927,414415739.3000
2017-09-26,24.7806025000,25.5994398000,22.1991101700,22.7593672700,9250727,511630608.5100
2017-09-27,21.5440403300,21.7681431700,20.7295127000,21.2380537600,6653211,328803945.5800
2017-09-28,21.3156278200,21.7638335000,20.5700549100,20.5786742500,5172121,254291382.8500
2017-09-29,20.6907256700,21.1173830000,20.2037329600,20.3287133900,3605724,172241796.2000
2017-10-09,20.7769190700,20.9363768600,20.3330230600,20.8070867600,2106046,101134417.2400
2017-10-10,20.6950353400,21.3285568300,20.6433193000,21.2596021100,2879688,140909709.9400
2017-10-11,21.2035764000,21.3026988100,20.3502617400,21.1173830000,3268883,158429248.5600
2017-10-12,21.0268799300,21.7638335000,20.8588028000,21.4750856100,3821354,190050610.7400
2017-10-13,21.4190599000,21.5138726400,20.9018995000,21.2509827700,2352951,115701432.7000
2017-10-16,21.2165054100,21.2165054100,20.0830622000,20.2123523000,2970900,141397519.8500
2017-10-17,20.2554490000,20.5054098600,19.9106754000,20.3028553700,1499646,70520207.5100
2017-10-18,20.3028553700,20.7682997300,19.7382886000,19.7425982700,2029800,95949586.0000
2017-10-19,19.5572824600,19.6089985000,18.9797866800,19.3073216000,2542856,114078884.9800
2017-10-20,19.1995798500,19.6477855300,19.1263154600,19.5314244400,1337700,60312602.0000
2017-10-23,19.5788308100,19.7382886000,19.3935150000,19.6908822300,1087891,49456646.6300
2017-10-24,19.5659018000,19.5659018000,18.9668576700,19.1349348000,1529463,68215168.7600
2017-10-25,19.1651024900,19.9106754000,19.1349348000,19.7641466200,1736743,78681805.2500
2017-10-26,19.7727659600,21.0656669600,19.6822628900,20.6519386400,3748344,178466505.8800
2017-10-27,20.0399655000,20.2554490000,19.8287916700,19.8374110100,2766812,128119070.1200
2017-10-30,19.4366117000,19.5659018000,18.3160975000,18.5315810000,2736090,120073230.9000
2017-10-31,18.4109102400,18.7686128500,18.3505748600,18.7212064800,1161300,50117894.0000
2017-11-01,18.7212064800,19.6951919000,18.6177744000,19.4323020300,2172100,97487735.0000
2017-11-02,19.3116312700,20.1692556000,19.1564831500,19.5314244400,2531435,116192166.0600
2017-11-03,19.4797084000,20.1046105500,19.1866508400,19.6391661900,1856231,84822927.9800
2017-11-06,20.2511393300,20.6519386400,19.9882494600,20.2123523000,2492937,117382313.5700
2017-11-07,19.9753204500,20.6519386400,19.7598369500,20.5657452400,2319568,108912705.1000
2017-11-08,20.6864160000,21.6647110900,20.6303902900,21.0570476200,3985349,196547996.8600
2017-11-09,20.6864160000,21.6604014200,20.6390096300,21.6345434000,3467468,171324464.6400
2017-11-10,21.5138726400,21.7638335000,21.1303120100,21.4492275900,2533090,126166940.8000
2017-11-13,22.0870587500,23.0394958200,21.9793170000,23.0394958200,4728076,247486575.3600
2017-11-14,23.0394958200,25.3451692700,22.7895349600,25.3451692700,8849264,503488433.4600
2017-11-15,25.4227433300,26.1812452500,24.4789256000,24.7418154700,7710020,452486554.4400
2017-11-16,25.4830787100,25.6382268300,22.7421285900,22.7938446300,7127624,399475958.5000
2017-11-17,23.0567345000,24.2720614400,22.7119609000,23.4704628200,6727164,367177541.1300
2017-11-20,21.5483500000,23.3627210700,21.1216926700,22.9360637400,4449279,229343558.4800
2017-11-21,22.4533807000,23.1730955900,20.6907256700,21.5397306600,5011005,253487676.9100
2017-11-22,21.1734087100,22.0827490800,20.4709325000,21.8112398700,3667427,181784981.3400
2017-11-23,21.4449179200,23.5738949000,20.9105188400,22.4878580600,4450379,229978972.0700
2017-11-24,21.9793170000,23.4747724900,21.5483500000,21.6345434000,4221300,222274676.4500
2017-11-27,20.6864160000,21.0699766300,19.4710890600,19.4710890600,3598984,165082171.0000
2017-11-28,19.0487414000,19.8244820000,18.8246385600,19.6564048700,2273274,102743151.5000
2017-11-29,19.5659018000,20.1520169200,19.1780315000,19.6305468500,1925172,87800215.1800
2017-11-30,19.4150633500,20.3718100900,19.4150633500,20.0184171500,2599806,121016441.0400
2017-12-01,19.7900046400,20.2985457000,19.2599152300,20.0615138500,2121335,97493995.4500
2017-12-04,19.6089985000,19.6089985000,18.0575173000,18.0575173000,3411417,147979241.6200
2017-12-05,18.1006140000,18.2299041000,16.6008488400,16.8637387100,2286103,91973984.7200
2017-12-06,16.8852870600,17.6480986500,16.5706811500,17.5188085500,1765889,70031867.1100
