date,open,high,low,close,volume,amount
2022-07-01,12.4216592500,14.9059911000,12.4216592500,14.9059911000,386332,14718550.0400
2022-07-04,16.3958102000,16.3958102000,16.3958102000,16.3958102000,73951,3108900.0400
2022-07-05,18.0338312000,18.0338312000,18.0338312000,18.0338312000,64300,2973232.0000
2022-07-06,19.8356543000,19.8356543000,19.8356543000,19.8356543000,116136,5906676.9600
2022-07-07,21.8207797500,21.8207797500,21.8207797500,21.8207797500,300293,16801393.3500
2022-07-08,24.0048077500,24.0048077500,24.0048077500,24.0048077500,316894,19504825.7000
2022-07-11,26.3994384500,26.3994384500,21.6062770000,21.6062770000,12220961,744439996.6900
2022-07-12,19.4456493000,19.7927537500,19.4456493000,19.4456493000,3904562,195151274.8100
2022-07-13,18.3302350000,18.7904409000,17.6009256500,17.6165258500,6916736,319656453.1400
2022-07-14,17.5580251000,18.0182310000,17.5580251000,17.7842280000,4026097,183801714.4200
2022-07-15,17.5892255000,19.5626508000,17.5736253000,19.5626508000,5818544,281413505.2500
2022-07-18,19.5236503000,21.0524699000,18.9542430000,19.7342530000,6160784,316081103.8900
2022-07-19,19.4222490000,20.1905588500,19.0517442500,19.6250516000,3854347,192910117.1900
2022-07-20,19.4222490000,20.8379671500,19.3910486000,20.1359581500,4602290,238959352.2200
2022-07-21,19.7576533000,22.1483839500,19.7147527500,22.1483839500,4753170,259056683.7000
2022-07-22,22.0391825500,23.4042000500,20.5766638000,22.8542930000,7577074,418824814.6700
2022-07-25,21.9650816000,23.1623969500,21.6647777500,22.1015833500,5140968,296613933.5800
2022-07-26,21.8558802000,22.9322940000,21.2357722500,21.4619751500,4213985,236578508.3200
2022-07-27,21.0719701500,22.2809856500,20.6429646500,21.7817792500,5300727,289140859.6800
2022-07-28,21.9767817500,22.4564879000,21.5204759000,22.3745868500,5132445,289662630.4900
2022-07-29,22.8230926000,24.6132155500,22.6007897500,24.6132155500,5934134,363131969.0600
2022-08-01,25.6077283000,27.0663470000,23.6382030500,25.4673265000,7794622,508834745.3000
2022-08-02,25.4673265000,28.0140591500,25.2723240000,28.0140591500,6650588,457465620.3000
2022-08-03,27.3627508000,30.8142950500,26.8323440000,28.8096693500,6820391,512481617.6700
2022-08-04,28.8603700000,30.3579892000,27.0273465000,29.0748727500,5634455,414601974.3900
2022-08-05,28.7277683000,31.9843100500,28.0647598000,31.7152066000,6311063,496066404.3000
2022-08-08,30.8103950000,30.8103950000,28.5444659500,28.5444659500,5649951,422449352.8400
2022-08-09,27.6123540000,29.2503750000,26.6763420000,29.0553725000,4799994,340000619.0300
2022-08-10,28.0842600500,29.9523840000,28.0803600000,28.0959602000,3938761,293131629.8200
2022-08-11,27.9828587500,29.1723740000,27.9828587500,28.0335594000,3559316,260223627.1600
2022-08-12,28.0413595000,28.3923640000,26.4423390000,26.4423390000,4034476,282578336.5300
2022-08-15,26.3526378500,28.5093655000,26.3292375500,27.8190566500,3034606,212586032.2800
