date,open,high,low,close,volume,amount
2021-08-23,102.4061850000,120.5633100000,100.4694250000,117.4402845000,5826865,2688304666.2100
2021-08-24,117.1739800000,124.1923140500,112.9760527000,117.9002650000,2825012,1383009612.3700
2021-08-25,114.7530300000,129.7629200000,114.4286227000,126.4704280000,2272433,1145797485.7500
2021-08-26,125.6473050000,127.8261600000,118.3578245500,122.4976490500,1540903,780738695.7000
2021-08-27,121.0741304500,122.8777382000,118.8202260000,119.8588135500,853435,424042507.8500
2021-08-30,121.0450790500,124.6668202500,114.2688400000,115.4793150000,1434978,704640930.2000
2021-08-31,112.3320800000,115.7214100000,106.5218000000,107.2480850000,1386735,636128707.1400
2021-09-01,106.1053966000,108.8943310000,102.4061850000,104.1492690000,788880,343587412.6500
2021-09-02,104.1274804500,107.7927987500,103.1494166500,107.7225912000,662265,288874527.9900
2021-09-03,106.5363257000,112.8162700000,104.6092495000,110.6374150000,775782,348868110.1000
2021-09-06,110.6374150000,113.7798081000,104.8997635000,105.3113250000,991415,442234203.9700
2021-09-07,105.4130049000,106.1707622500,102.5344953500,104.2097927500,500606,215263962.3700
2021-09-08,104.3429450000,105.9819281500,103.8853854500,104.4954648500,338309,146516764.7900
2021-09-09,103.6989723000,103.6989723000,94.0539075000,94.1749550000,984961,394348569.5500
2021-09-10,93.4486700000,99.2056891000,90.8049926000,96.1117150000,1187542,469104474.6400
2021-09-13,94.4630480500,94.6591450000,89.3040036000,89.5460986000,734548,275182637.9600
2021-09-14,89.5751500000,90.7856250000,88.0451096000,88.3598331000,632478,233279661.9500
2021-09-15,88.3646750000,88.8319183500,85.6047920000,86.3698122000,647468,232148420.7900
2021-09-16,87.0912553000,88.3622540500,84.8058785000,85.9921440000,524293,187385936.5300
2021-09-17,86.5489625000,87.5391310500,84.9753450000,85.7016300000,480587,170747817.1600
2021-09-22,84.0069650000,86.1858200000,83.5227750000,84.0505421000,417547,146312245.7500
2021-09-23,84.0747516000,86.1470848000,83.6389806000,85.0721830000,438793,154564980.4400
2021-09-24,84.9753450000,85.8347822500,80.3997495000,80.5692160000,639161,218725621.5300
2021-09-27,80.9807775000,81.5860150000,76.9862100000,78.5404599000,668988,218193524.7400
2021-09-28,79.4071600000,81.8789499500,77.7173369000,79.4434742500,423884,140448010.0800
2021-09-29,79.1650650000,79.1650650000,75.7999445000,76.4536010000,583935,185661671.1800
2021-09-30,77.0418918500,77.6156570000,76.2599250000,76.6230675000,293441,93336512.1300
2021-10-08,77.1798860000,80.5353227000,76.9886309500,78.5525646500,416530,135469966.8300
2021-10-11,79.6492550000,79.8429310000,76.9862100000,78.7777130000,388610,125880575.5600
2021-10-12,77.4461905000,83.8956013000,76.7150636000,82.7964900000,676062,223144596.3100
2021-10-13,81.8523195000,84.4911550000,80.6902635000,84.2490600000,477021,163179299.8500
2021-10-14,83.7890795000,89.4662072500,83.7648700000,88.3816216500,721935,261165379.1100
2021-10-15,88.6067700000,90.2288065000,86.1374010000,88.7762365000,560762,204515985.5200
2021-10-18,87.8804850000,88.3816216500,83.5760359000,84.1764315000,513759,180739722.8500
2021-10-19,84.0069650000,84.8542975000,81.1308764000,81.6901158500,598998,204342150.1100
2021-10-20,81.8232681000,82.5664997500,77.8190168000,79.3781086000,856342,281131918.3200
2021-10-21,79.1529602500,79.6492550000,78.4436219000,79.2280097000,369941,120727694.4900
2021-10-22,79.1650650000,81.5835940500,79.1650650000,79.4337904500,485311,161343943.0200
2021-10-25,80.3852238000,81.2228725000,76.2599250000,81.0727736000,472184,152749105.9500
2021-10-26,80.3755400000,84.4863131000,80.3755400000,84.0941192000,575313,196878526.5800
2021-10-27,83.7648700000,83.9561250500,77.9545900000,78.7777130000,442204,148026674.6100
