date,open,high,low,close,volume,amount
2020-04-20,9.4749200000,11.0607224000,8.9363456000,10.8811976000,320011200,3088643130.0000
2020-04-21,10.1730720000,11.0308016000,10.0633624000,10.3525968000,212826350,2225092396.0000
2020-04-22,10.5720160000,12.2775016000,10.5720160000,11.7688480000,197706942,2263472650.0000
2020-04-23,11.6790856000,12.1079504000,11.0806696000,11.2402472000,155196819,1805882806.0000
2020-04-24,11.0308016000,11.5294816000,10.6817256000,11.2701680000,113148394,1258423465.0000
2020-04-27,11.3499568000,12.4670000000,11.1305376000,11.7289536000,127799772,1506328618.0000
2020-04-28,11.5494288000,13.5441488000,11.5394552000,13.4643600000,163314312,2054162295.0000
2020-04-29,13.6139640000,13.8034624000,12.8759176000,13.1651520000,107382892,1438901860.0000
2020-04-30,13.3646240000,15.7981824000,13.1751256000,15.7981824000,119720905,1742665747.0000
2020-05-06,16.0574960000,18.9598136000,16.0574960000,18.9598136000,142911751,2457150532.0000
2020-05-07,19.3687312000,20.0469360000,17.1545920000,17.6133776000,205797885,3800341706.0000
2020-05-08,17.3341168000,18.3015560000,16.7057800000,17.6732192000,152336863,2669117598.0000
2020-05-11,17.7629816000,18.9598136000,17.1845128000,18.2217672000,129599006,2342241134.0000
2020-05-12,17.8128496000,18.0821368000,16.7157536000,17.6333248000,115095300,2004356395.0000
2020-05-13,17.4438264000,19.0196552000,17.3640376000,18.2317408000,119068164,2188935030.0000
2020-05-14,18.4312128000,21.7424480000,18.0721632000,19.1493120000,163063496,3205150156.0000
2020-05-15,19.3986520000,20.5057216000,18.8501040000,19.8873584000,131032744,2587194184.0000
2020-05-18,20.9545336000,21.8222368000,20.1366984000,20.5456160000,135487000,2843501195.0000
2020-05-19,20.4458800000,22.6400720000,20.2962760000,22.6400720000,126978942,2694382043.0000
2020-05-20,21.9419200000,24.6148448000,21.9119992000,23.4978016000,133861034,3131790764.0000
2020-05-21,23.8269304000,24.6347920000,21.5130552000,22.4306264000,134946217,3148336641.0000
2020-05-22,22.0117352000,23.0390160000,21.4631872000,22.6999136000,106578844,2379431288.0000
2020-05-25,22.8395440000,23.4579072000,22.0416560000,22.1214448000,99515131,2268519298.0000
2020-05-26,22.3009696000,26.1507792000,22.2511016000,26.1408056000,148434626,3574433507.0000
2020-05-27,26.4300400000,29.2725160000,25.9313600000,27.6268720000,140822318,3845330347.0000
2020-05-28,26.9287200000,31.3669720000,26.2305680000,31.2373152000,128464138,3623145220.0000
2020-05-29,30.5192160000,34.6582600000,29.4221200000,30.7186880000,148400043,4738036721.0000
2020-06-01,31.3669720000,33.5611640000,31.3669720000,33.4714016000,120327195,3913353121.0000
2020-06-02,34.4388408000,36.2440624000,33.0624840000,36.2041680000,100028119,3463814964.0000
2020-06-03,34.9574680000,37.8897064000,34.3091840000,35.1270192000,107151980,3840948472.0000
2020-06-04,34.6582600000,35.4860688000,29.7711960000,30.2898232000,153057533,4923708257.0000
2020-06-05,30.9181600000,31.8756256000,28.9633344000,30.5092424000,125904728,3864651827.0000
2020-06-08,30.6887672000,30.6887672000,27.8462912000,28.3150504000,116940527,3404672703.0000
2020-06-09,28.3250240000,32.2945168000,28.1255520000,32.0152560000,130093401,3907863776.0000
2020-06-10,31.3171040000,33.1921408000,30.7386352000,32.3543584000,111049477,3566195140.0000
2020-06-11,32.4042264000,34.8078640000,32.1449128000,33.5412168000,108406193,3652951112.0000
2020-06-12,32.8031704000,33.8803192000,31.7160480000,32.3144640000,90723836,2985805625.0000
2020-06-15,31.7160480000,32.1449128000,29.9407472000,30.8184240000,77652606,2422663447.0000
2020-06-16,31.3968928000,33.0325632000,31.1874472000,31.4667080000,82994462,2671878303.0000
2020-06-17,31.5863912000,31.5863912000,28.8237040000,30.1402192000,91585333,2748027854.0000
2020-06-18,29.5816976000,31.5165760000,29.5816976000,29.7911432000,82958023,2555917772.0000
2020-06-19,29.2326216000,30.6887672000,28.5444432000,29.7911432000,77637919,2289408826.0000
2020-06-22,29.6515128000,33.8803192000,29.5218560000,32.8829592000,124996634,3993794051.0000
2020-06-23,32.5737776000,33.1123520000,32.0052824000,32.3044904000,67095254,2182224022.0000
2020-06-24,32.7333552000,34.9973624000,32.7333552000,33.1123520000,101200319,3444950451.0000
2020-06-29,33.3417448000,34.1296592000,32.3144640000,34.1296592000,71455423,2385650601.0000
2020-06-30,34.6981544000,35.8052240000,33.8005304000,34.1895008000,79922882,2779093207.0000
2020-07-01,33.8902928000,34.1795272000,32.3344112000,32.9428008000,74981718,2490563806.0000
2020-07-02,32.7134080000,33.9102400000,32.5837512000,33.0225896000,64103923,2131416791.0000
2020-07-03,33.4414808000,33.6609000000,30.9979488000,31.8955728000,66654729,2152944617.0000
2020-07-06,33.1123520000,38.2786768000,32.8131440000,38.2786768000,136728285,5025892215.0000
2020-07-07,40.8718128000,45.4796160000,39.9043736000,41.3904400000,150135053,6418617973.0000
2020-07-08,40.9117072000,46.7263160000,40.9117072000,46.4370816000,111452561,4904417501.0000
2020-07-09,45.7788240000,50.0475248000,44.9809360000,47.5242040000,102356230,4913588280.0000
2020-07-10,46.0780320000,49.8281056000,45.3898536000,48.0129104000,77560490,3751569555.0000
2020-07-13,47.8633064000,57.6174872000,47.8633064000,57.6174872000,88700521,4736803230.0000
2020-07-14,57.8468800000,68.8178400000,55.3534800000,63.7313040000,112466579,6733506143.0000
2020-07-15,62.6042872000,67.9700840000,50.9850432000,51.0249376000,137935229,8379765844.0000
2020-07-16,49.3294256000,49.3593464000,41.0912320000,42.1983016000,123728919,5558669629.0000
2020-07-17,42.1983016000,45.6491672000,42.1584072000,44.0733384000,88653158,3917922185.0000
2020-07-20,45.4098008000,46.3572928000,41.0413640000,45.5494312000,78019707,3457268996.0000
2020-07-21,44.8313320000,47.4743360000,44.1830480000,44.2229424000,64923240,2980439479.0000
2020-07-22,44.2728104000,45.9982432000,44.0833120000,44.7814640000,55347320,2496974614.0000
2020-07-23,43.8838400000,44.6019392000,40.9516016000,43.0959256000,71058087,3030463525.4700
2020-07-24,41.8891200000,42.2381960000,36.9023200000,36.9721352000,87143193,3449193563.0000
2020-07-27,37.7600496000,38.8471720000,36.9222672000,38.0991520000,49319330,1871363081.0000
2020-07-28,38.7673832000,39.8445320000,37.6004720000,38.6676472000,41070759,1594852459.0000
2020-07-29,38.2986240000,46.3772400000,38.1789408000,46.3772400000,97869535,4140279483.0000
2020-07-30,46.3872136000,50.3866272000,44.8014112000,47.7535968000,110135743,5258479386.7600
2020-07-31,46.9557088000,52.6606080000,46.8759200000,51.1645680000,99445300,5071121197.0000
2020-08-03,53.0396048000,55.6925824000,50.3467328000,50.6958088000,98871051,5251019985.0000
2020-08-04,51.5335912000,53.1892088000,48.1026728000,51.8128520000,84812287,4313327318.0000
2020-08-05,55.9120016000,59.4426560000,53.0396048000,53.0695256000,86822306,4819740294.6000
2020-08-06,51.4737496000,54.8548000000,51.4737496000,52.6406608000,73133387,3908834739.0400
2020-08-07,52.2117960000,52.4810832000,47.3746000000,49.0102704000,80203999,3978645990.0000
2020-08-10,47.9430952000,52.2217696000,47.9331216000,50.7755976000,63152356,3187331752.0000
2020-08-11,50.0076304000,52.0123240000,47.9231480000,48.3320656000,56504789,2833992918.0000
2020-08-12,48.4716960000,50.2071024000,46.8958672000,49.7682640000,56553034,2770720644.0000
2020-08-13,51.3640400000,51.7430368000,48.2821976000,48.8506928000,44498328,2220488565.0000
2020-08-14,48.6911152000,50.0574984000,48.3819336000,49.7582904000,32521040,1605829740.0000
2020-08-17,50.0475248000,50.3168120000,48.2522768000,50.0774456000,42748981,2118035118.0000
2020-08-18,50.0375512000,50.5860992000,48.4716960000,48.7709040000,35216576,1737245487.0000
2020-08-19,48.3719600000,48.5514848000,42.5673248000,42.8465856000,79624709,3563845540.0000
2020-08-20,42.8864800000,45.3798800000,41.9988296000,44.2129688000,43634520,1935220893.3100
2020-08-21,44.9609888000,45.3200384000,42.5673248000,43.7442096000,33847049,1483227124.8300
2020-08-24,44.0035232000,45.4297480000,40.1936080000,43.9037872000,48109066,2074384604.8600
2020-08-25,43.8638928000,44.4323880000,41.7694368000,41.9988296000,34405604,1472935835.0000
2020-08-26,41.8691728000,42.3878000000,38.2387824000,39.0167232000,50808088,2033748396.0000
2020-08-27,38.8471720000,45.4995632000,37.9994160000,45.4796160000,89385034,3870413060.2400
2020-08-28,43.8838400000,44.7814640000,41.4702288000,42.8665328000,61530575,2651830693.0000
2020-08-31,43.0759784000,45.1105928000,41.7694368000,42.7069552000,49364119,2143210251.0000
2020-09-01,42.4875360000,44.3326520000,41.8591992000,43.3851600000,36135358,1564374579.0000
2020-09-02,43.3851600000,43.3851600000,41.8891200000,41.8891200000,29621575,1260280901.0000
2020-09-03,41.5200968000,43.4051072000,39.9741888000,41.8193048000,43731433,1833668413.7300
2020-09-04,40.8817864000,44.1232064000,40.3930800000,42.9662688000,49707301,2150093237.3200
2020-09-07,41.4901760000,44.0434176000,40.7521296000,41.0413640000,43374402,1832117553.0000
2020-09-08,41.3804664000,41.6497536000,38.6377264000,39.1064856000,40340832,1601063824.0000
2020-09-09,38.3584656000,39.9941360000,36.5831648000,37.5605776000,43002633,1636860718.0000
2020-09-10,38.7175152000,40.1237928000,37.5805248000,38.2387824000,34763408,1352075496.0000
2020-09-11,38.0193632000,39.3259048000,37.8996800000,39.0167232000,27889372,1083038554.0000
2020-09-14,39.8944000000,40.2833704000,38.7175152000,39.0067496000,27891422,1105098444.5600
2020-09-15,38.7374624000,40.0440040000,37.4209472000,39.1264328000,40097034,1558321072.0000
2020-09-16,38.3983600000,39.9043736000,37.9994160000,38.2487560000,25951303,1007251226.0000
2020-09-17,38.0991520000,41.6896480000,37.7301288000,40.2534496000,54832299,2186071896.0000
2020-09-18,39.8744528000,40.4928160000,39.5353504000,40.0838984000,30922828,1237597760.0000
2020-09-21,40.4728688000,40.7621032000,38.7274888000,38.7673832000,23826406,948327293.8400
2020-09-22,38.5479640000,39.5552976000,38.0093896000,38.2088616000,20490671,793480406.7500
2020-09-23,38.5778848000,39.7946640000,38.1988880000,39.1463800000,28621398,1120599764.0000
2020-09-24,38.5978320000,39.6650072000,38.3085976000,38.3584656000,21331537,832413032.0000
2020-09-25,38.6875944000,38.7773568000,36.9122936000,36.9621616000,22466979,847374627.2000
2020-09-28,36.0944584000,36.3836928000,33.7007944000,34.0598440000,36543090,1272580410.0000
2020-09-29,34.5086560000,36.0545640000,34.3490784000,34.6981544000,27521084,970733934.1500
2020-09-30,35.1868608000,35.2666496000,33.9301872000,33.9700816000,16932654,584712693.0000
2020-10-09,34.9574680000,35.4661216000,34.5884448000,34.9076000000,19177014,673120129.4700
2020-10-12,35.1070720000,40.0838984000,35.1070720000,39.3259048000,50376189,1928451870.0000
2020-10-13,38.3983600000,38.8970400000,37.4309208000,38.3085976000,34731753,1327952421.0000
2020-10-14,38.0492840000,38.3784128000,36.4734552000,36.8025840000,28872616,1071920728.2900
2020-10-15,36.7327688000,38.5679112000,36.5532440000,36.5731912000,26903566,1011515067.7000
2020-10-16,37.6004720000,37.8797328000,35.3364648000,35.9648016000,21527605,778064874.6800
2020-10-19,35.4760952000,36.5532440000,35.2865968000,35.4062800000,20658379,743704715.0000
2020-10-20,34.8178376000,34.8377848000,31.6462328000,34.6782072000,53675792,1784128153.0000
2020-10-21,34.2892368000,34.5984184000,33.0824312000,33.2619560000,22533280,759646658.0000
2020-10-22,32.9627480000,34.1097120000,32.3144640000,33.0026424000,20409074,683099127.3500
2020-10-23,32.8530384000,33.3616920000,32.0252296000,32.2446488000,16449098,537995856.7000
2020-10-26,31.8955728000,33.1622200000,31.7160480000,32.6136720000,15237632,498362811.0000
2020-10-27,32.6834872000,32.9128800000,31.8656520000,32.4142000000,15029823,487189316.2600
2020-10-28,32.4939888000,33.1123520000,31.9653880000,32.2845432000,17445882,567753892.1200
2020-10-29,31.3171040000,32.4939888000,30.8583184000,31.8855992000,21401205,681104799.5000
2020-10-30,32.5737776000,34.3291312000,31.9254936000,31.9953088000,43222405,1435280234.0000
2020-11-02,32.3643320000,32.7134080000,29.7811696000,30.1601664000,36047389,1107174583.4400
2020-11-03,30.4194800000,32.8031704000,30.1701400000,31.9753616000,37063190,1179118919.0800
2020-11-04,32.1149920000,33.0126160000,31.7160480000,32.0252296000,24790684,804305864.4100
2020-11-05,33.2120880000,34.4887088000,32.7632760000,33.1622200000,31299359,1049263260.6400
2020-11-06,33.6110320000,33.8803192000,32.5139360000,33.6908208000,28765693,960458724.7000
